period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps
123,7541300,538510,96572703,102613697,18,19511,24212,25263115,135358,1856,290608,4152,3.24,99494
124,7604282,541697,23867165,103482494,18,19511,24212,25470534,136398,1856,290608,4152,14.09,99494
125,7667624,545671,24009856,104326902,18,19511,24212,25674907,137357,1856,290608,4152,13.48,99494
126,7734527,548790,98820982,105218124,18,19511,24212,25884886,138519,1856,290608,4152,14.31,99494
127,7801063,552059,24196263,106131919,18,19511,24212,26104132,139604,1856,290608,4152,14.82,99494
128,7867155,555565,24315491,107007069,18,19511,24212,26307738,140636,1856,290608,4152,14.16,99494
129,7931380,559130,24435935,107874144,18,19511,24212,26516276,141685,1856,290608,4152,13.99,99494
130,7996986,562467,24539158,108769099,18,19511,24212,26729524,142730,1856,290608,4152,14.34,99494
131,8062936,565511,24627965,109667141,18,19511,24212,26949384,143794,1856,290608,4152,14.55,99494
132,8126651,568934,103271577,110556333,18,19511,24212,27159755,144834,1856,290608,4152,14.12,99494
133,8191699,585172,104040348,111428748,18,19511,24212,27359859,145856,1856,290608,4152,13.84,99494
134,8256120,588533,24987524,112304927,18,19511,24212,27566965,146876,1856,290608,4152,14.26,99494
135,8319770,592632,25148617,113148396,18,19511,24212,27766937,147916,1856,290608,4152,13.54,99494
136,8385162,595543,25284327,114010054,18,19511,24212,27962829,149006,1856,290608,4152,13.78,99494
137,8451455,599134,25394424,114887687,18,19511,24212,28164859,150016,1856,290608,4152,14.16,99494
138,8517857,602675,25514154,115764409,18,19511,24212,28369082,151073,1856,290608,4152,14.10,99494
139,8580993,606096,25650188,116626063,18,19511,24212,28570856,152083,1856,290608,4152,13.91,99494
140,8646855,609377,25754301,117518823,18,19511,24212,28780687,153123,1856,290608,4152,14.45,99494
141,8711441,612965,25868491,118401598,18,19511,24212,28986963,154084,1856,290608,4152,14.26,99494
142,8776772,616854,25968761,119322500,18,19511,24212,29200956,155203,1856,290608,4152,14.32,99494
143,8841880,620434,26062296,120231204,18,19511,24212,29422213,156319,1856,290608,4152,14.62,99494
144,8905373,623776,26170766,121116339,18,19511,24212,29634549,157314,1856,290608,4152,14.06,99494
145,8968496,627154,26284391,121989283,18,19511,24212,29844721,158362,1856,290608,4152,13.95,99494
146,9033663,630446,113818428,122885118,18,19511,24212,30064989,159395,1856,290608,4152,14.34,99494
147,9096757,633668,26538133,123733304,18,19511,24212,30263594,160467,1856,290608,4152,13.55,99494
148,9161088,637025,26653634,124620832,18,19511,24212,30469389,161526,1856,290608,4152,14.10,99494
149,9226321,640691,26759999,125512669,18,19511,24212,30679457,162560,1856,290608,4152,14.17,99494
150,9290472,644329,26879349,126386916,18,19511,24212,30884082,163623,1856,290608,4152,13.96,99494
151,9355110,647544,26967923,127295301,18,19511,24212,31102709,164654,1856,290608,4152,14.60,99494
152,9420268,651263,27070273,128229192,18,19511,24212,31317191,165718,1856,290608,4152,14.32,99494
153,9483678,655037,119105008,129113545,18,19511,24212,31525726,166795,1856,290608,4152,14.10,99494
154,9544153,658522,27334738,129953739,18,19511,24212,31719568,167846,1856,290608,4152,13.25,99494
155,9606500,661681,27456590,130819706,18,19511,24212,31925040,168900,1856,290608,4152,13.74,99494
156,9663441,664993,27674751,131594073,18,19511,24212,32104021,169900,1856,290608,4152,12.18,99494
157,9725781,668493,27769958,132495126,18,19511,24212,32321264,170916,1856,290608,4152,14.43,99494
158,9792411,671649,27857890,133396425,18,19511,24212,32536106,171936,1856,290608,4152,14.48,99494
159,9856094,675804,27963078,134292750,18,19511,24212,32748899,172999,1856,290608,4152,14.28,99494
160,9921918,679201,124387275,135169074,18,19511,24212,32953048,174032,1856,290608,4152,13.86,99494
161,9983490,682397,125135696,136061281,18,19511,24212,33160841,175040,1856,290608,4152,13.88,99494
162,10048474,698623,28327175,136946711,18,19511,24212,33359781,176116,1856,290608,4152,13.87,99494
163,10106975,702021,28573438,137704949,18,19511,24212,33524264,177135,1856,290608,4152,11.84,99494
164,10153361,705651,28937824,138331486,18,19511,24212,33662083,177969,1856,290608,4152,9.54,99494
165,10216601,708822,29058801,139206620,18,19511,24212,33866937,179063,1856,290608,4152,13.93,99494
166,10278263,712010,129054397,140059794,18,19511,24212,34068876,180104,1856,290608,4152,13.58,99494
167,10343011,715225,129794395,140955213,18,19511,24212,34277787,181221,1856,290608,4152,14.40,99494
168,10406722,718882,29438087,141800564,18,19511,24212,34473579,182292,1856,290608,4152,13.41,99494
169,10472030,722455,29515273,142720947,18,19511,24212,34687240,183370,1856,290608,4152,14.74,99494
170,10536274,726018,29613824,143625031,18,19511,24212,34896621,184391,1856,290608,4152,14.36,99494
171,10600781,733459,29739326,144495763,18,19511,24212,35096882,185488,1856,290608,4152,13.78,99494
172,10664995,744731,29874428,145393680,18,19511,24212,35302339,186619,1856,290608,4152,13.87,99494
173,10730373,748112,29988102,146267476,18,19511,24212,35506554,187689,1856,290608,4152,13.92,99494
174,10795506,751425,30086952,147164234,18,19511,24212,35723628,188689,1856,290608,4152,14.36,99494
175,10859917,754905,30191442,148046250,18,19511,24212,35938775,189762,1856,290608,4152,14.15,99494
176,10925192,758707,30281839,148954045,18,19511,24212,36159866,190854,1856,290608,4152,14.67,99494
177,10987561,762508,30414215,149817540,18,19511,24212,36367471,191931,1856,290608,4152,13.62,99494
178,11049494,765921,30579987,150646231,18,19511,24212,36562899,192944,1856,290608,4152,13.05,99494
179,11114233,769107,30684308,151535409,18,19511,24212,36772470,194017,1856,290608,4152,14.13,99494
period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps,main
1,391,150,4398662,9379,18,19513,24531,706004,3616,1856,290608,4152,0.01,100178
2,3869,11684,4572651,12415,18,19513,24531,717779,4874,1856,290608,4152,0.00,100178
3,3869,14263,5559244,13214,18,19513,24531,729798,6061,1856,290608,4152,0.00,100178
4,68240,16958,6573286,834727,18,19513,24531,938138,7183,1856,290608,4152,14.18,100178
5,137347,21099,6738418,1657475,18,19513,24531,1156964,8246,1856,290608,4152,14.67,100178
6,204458,24820,6839555,2562046,18,19513,24531,1383830,9293,1856,290608,4152,14.97,100178
7,272486,28507,6929110,3471538,18,19513,24531,1610756,10425,1856,290608,4152,15.22,100178
8,337471,32151,7033611,4368599,18,19513,24531,1824422,11448,1856,290608,4152,14.47,100178
9,404591,35514,7146590,5254636,18,19513,24531,2048817,12538,1856,290608,4152,14.85,100178
10,469707,39705,7277868,6121709,18,19513,24531,2269634,13597,1856,290608,4152,14.44,100178
11,534606,42854,7361206,7029468,18,19513,24531,2496296,14574,1856,290608,4152,15.04,100178
12,601449,46427,7487849,7896761,18,19513,24531,2704968,15607,1856,290608,4152,14.34,100178
13,668235,49462,7571252,8812889,18,19513,24531,2920722,16678,1856,290608,4152,14.75,100178
14,732854,53483,7777162,9610947,18,19513,24531,3110388,17766,1856,290608,4152,13.44,100178
15,798035,56612,7904161,10479043,18,19513,24531,3318233,18874,1856,290608,4152,14.40,100178
16,865137,60143,8020936,11356464,18,19513,24531,3529741,19908,1856,290608,4152,14.55,100178
17,932842,63670,15968919,12249024,18,19513,24531,3745196,20973,1856,290608,4152,14.70,100178
18,997521,75769,8243914,13157772,18,19513,24531,3969728,22024,1856,290608,4152,14.78,100178
19,1062124,79262,8371439,14024048,18,19513,24531,4190845,23123,1856,290608,4152,14.59,100178
20,1131277,82683,8451965,14937214,18,19513,24531,4416582,24165,1856,290608,4152,15.24,100178
21,1195625,86561,8585328,15806197,18,19513,24531,4629415,25242,1856,290608,4152,14.44,100178
22,1260987,89856,8697787,16694195,18,19513,24531,4839033,26316,1856,290608,4152,14.32,100178
23,1328412,93307,8790192,17593343,18,19513,24531,5059201,27383,1856,290608,4152,15.01,100178
24,1396328,96935,8893103,18482145,18,19513,24531,5274358,28377,1856,290608,4152,14.87,100178
25,1465742,100207,21915096,19373398,18,19513,24531,5490159,29466,1856,290608,4152,14.85,100178
26,1529946,103259,22648920,20218591,18,19513,24531,5710259,30489,1856,290608,4152,14.42,100178
27,1594424,106224,9270110,21071880,18,19513,24531,5927166,31512,1856,290608,4152,14.15,100178
28,1659994,110208,9403197,21931924,18,19513,24531,6148940,32633,1856,290608,4152,14.53,100178
29,1725081,113936,9544517,22787296,18,19513,24531,6368815,33667,1856,290608,4152,14.36,100178
30,1793533,117495,9660648,23674697,18,19513,24531,6592290,34771,1856,290608,4152,15.14,100178
31,1862169,121128,9767183,24566706,18,19513,24531,6817362,35851,1856,290608,4152,15.19,100178
32,1932988,131420,9868608,25485670,18,19513,24531,7039729,36938,1856,290608,4152,15.35,100178
33,2002111,134890,9996537,26355166,18,19513,24531,7258214,38042,1856,290608,4152,14.85,100178
34,2072668,138058,10081758,27262264,18,19513,24531,7482566,38997,1856,290608,4152,15.41,100178
35,2141207,141673,10199681,28141915,18,19513,24531,7708432,40109,1856,290608,4152,15.08,100178
36,2210743,144986,10309394,29034857,18,19513,24531,7930343,41337,1856,290608,4152,15.27,100178
37,2282720,148654,10412367,29933343,18,19513,24531,8152146,42323,1856,290608,4152,15.58,100178
38,2351771,152772,10527769,30817766,18,19513,24531,8375640,43421,1856,290608,4152,15.30,100178
39,2420806,156263,10630151,31713072,18,19513,24531,8592871,44439,1856,290608,4152,15.15,100178
40,2489538,159384,10722454,32609694,18,19513,24531,8816046,45416,1856,290608,4152,15.16,100178
41,2559705,163444,10788336,33541440,18,19513,24531,9046392,46494,1856,290608,4152,15.72,100178
42,2627890,166713,10882896,34443521,18,19513,24531,9273820,47542,1856,290608,4152,15.53,100178
43,2697297,170609,10981025,35339103,18,19513,24531,9504980,48559,1856,290608,4152,15.36,100178
44,2765712,173699,11098551,36218317,18,19513,24531,9729020,49599,1856,290608,4152,15.08,100178
45,2831512,176776,11204078,37099062,18,19513,24531,9947693,50594,1856,290608,4152,14.97,100178
46,2897027,179859,11316552,37973484,18,19513,24531,10167303,51638,1856,290608,4152,14.63,100178
47,2963651,183629,11451665,38832060,18,19513,24531,10378856,52700,1856,290608,4152,14.51,100178
48,3032519,186851,11567662,39723232,18,19513,24531,10598416,53861,1856,290608,4152,15.05,100178
49,3097583,190813,11681068,40602749,18,19513,24531,10826680,54894,1856,290608,4152,14.69,100178
50,3164755,198629,11816654,41475445,18,19513,24531,11036442,55969,1856,290608,4152,14.49,100178
51,3234276,210073,41064018,42339127,18,19513,24531,11241217,57005,1856,290608,4152,14.46,100178
52,3302489,213486,12111321,43208788,18,19513,24531,11455335,58136,1856,290608,4152,14.72,100178
53,3369071,217187,12239280,44084237,18,19513,24531,11664889,59198,1856,290608,4152,14.66,100178
54,3431543,220233,12467983,44844437,18,19513,24531,11843239,60152,1856,290608,4152,12.79,100178
55,3499391,223936,12563288,45748274,18,19513,24531,12059669,61271,1856,290608,4152,14.95,100178
56,3569513,227595,12651355,46663138,18,19513,24531,12285166,62330,1856,290608,4152,15.68,100178
57,3637619,230970,12796609,47521257,18,19513,24531,12493285,63414,1856,290608,4152,14.79,100178
58,3705719,234457,12897042,48409773,18,19513,24531,12715815,64508,1856,290608,4152,15.10,100178
59,3772970,237496,12990663,49313935,18,19513,24531,12943430,65578,1856,290608,4152,15.21,100178
60,3842954,241411,13096719,50214335,18,19513,24531,13161918,66656,1856,290608,4152,14.96,100178
61,3911923,244486,13187813,51114147,18,19513,24531,13388969,67666,1856,290608,4152,15.42,100178
62,3983342,248132,13285844,52012205,18,19513,24531,13609861,68772,1856,290608,4152,15.39,100178
63,4052220,251766,13402049,52889186,18,19513,24531,13830775,69832,1856,290608,4152,14.95,100178
64,4123566,255102,13503515,53788438,18,19513,24531,14054981,70819,1856,290608,4152,15.45,100178
65,4192890,260222,13605547,54676709,18,19513,24531,14278632,71897,1856,290608,4152,15.24,100178
66,4260811,263584,52122076,55550535,18,19513,24531,14500911,72954,1856,290608,4152,14.85,100178
67,4328793,266768,13876885,56399465,18,19513,24531,14713165,74026,1856,290608,4152,14.63,100178
68,4398969,270446,13987370,57280897,18,19513,24531,14938746,75084,1856,290608,4152,15.12,100178
69,4465790,273278,54332823,58155818,18,19513,24531,15150981,76094,1856,290608,4152,14.65,100178
70,4535992,280726,14200225,59071335,18,19513,24531,15379263,77157,1856,290608,4152,15.79,100178
71,4603749,284164,14289368,59968727,18,19513,24531,15607802,78265,1856,290608,4152,15.32,100178
72,4672952,287705,14389837,60866925,18,19513,24531,15834256,79311,1856,290608,4152,15.40,100178
73,4742987,291664,14503916,61760441,18,19513,24531,16059896,80344,1856,290608,4152,15.35,100178
74,4811232,295206,14623937,62633350,18,19513,24531,16276968,81467,1856,290608,4152,14.73,100178
75,4879916,298482,14747304,63510382,18,19513,24531,16492197,82580,1856,290608,4152,14.89,100178
76,4945713,301635,14905450,64346160,18,19513,24531,16694681,83638,1856,290608,4152,14.04,100178
77,5013487,304967,15049906,65192780,18,19513,24531,16902469,84686,1856,290608,4152,14.41,100178
78,5081320,308444,60946132,66052180,18,19513,24531,17115307,85770,1856,290608,4152,14.63,100178
79,5147437,311774,15311843,66924320,18,19513,24531,17323825,86800,1856,290608,4152,14.62,100178
80,5218044,316326,15417772,67811052,18,19513,24531,17544595,87757,1856,290608,4152,15.20,100178
81,5284052,320046,15562207,68658501,18,19513,24531,17757177,88790,1856,290608,4152,14.39,100178
82,5351853,323035,15685301,69521270,18,19513,24531,17974821,89782,1856,290608,4152,14.78,100178
83,5416098,326555,15833233,70362644,18,19513,24531,18194404,90857,1856,290608,4152,14.33,100178
84,5481424,330066,15963333,71229980,18,19513,24531,18411211,91877,1856,290608,4152,14.33,100178
85,5547334,333782,16108561,72081263,18,19513,24531,18630390,92859,1856,290608,4152,14.52,100178
86,5612048,337542,16244041,72943514,18,19513,24531,18853749,93899,1856,290608,4152,14.67,100178
87,5678427,341037,16376426,73797708,18,19513,24531,19073145,94960,1856,290608,4152,14.51,100178
88,5743925,344444,16507431,74670297,18,19513,24531,19297626,95993,1856,290608,4152,14.75,100178
89,5812017,353366,16613906,75581477,18,19513,24531,19532826,97062,1856,290608,4152,15.54,100178
90,5877604,356920,16761669,76430374,18,19513,24531,19752584,98205,1856,290608,4152,14.52,100178
91,5946789,360586,16868051,77322154,18,19513,24531,19976310,99284,1856,290608,4152,15.32,100178
92,6016326,363966,71279777,78220519,18,19513,24531,20199706,100364,1856,290608,4152,15.35,100178
93,6082626,367265,17104540,79070510,18,19513,24531,20415401,101439,1856,290608,4152,14.43,100178
94,6152695,373519,17185425,79985199,18,19513,24531,20650227,102545,1856,290608,4152,15.71,100178
95,6216275,376724,17340236,80825946,18,19513,24531,20869168,103611,1856,290608,4152,14.36,100178
96,6284542,380498,17472155,81690871,18,19513,24531,21092180,104692,1856,290608,4152,14.81,100178
97,6351795,383941,17609688,82548573,18,19513,24531,21311971,105792,1856,290608,4152,14.71,100178
98,6418325,387743,75718989,83407690,18,19513,24531,21531301,106879,1856,290608,4152,14.63,100178
99,6488008,391033,76455401,84271556,18,19513,24531,21754254,107982,1856,290608,4152,14.94,100178
100,6556060,394123,18025484,85126071,18,19513,24531,21974185,108950,1856,290608,4152,14.84,100178
101,6627169,397644,77931060,85999458,18,19513,24531,22185060,110003,1856,290608,4152,14.93,100178
102,6692140,403892,18323944,86821316,18,19513,24531,22388589,111068,1856,290608,4152,14.22,100178
103,6763497,410404,79409552,87705239,18,19513,24531,22609934,112140,1856,290608,4152,15.27,100178
104,6832562,413767,18572117,88571490,18,19513,24531,22823956,113151,1856,290608,4152,15.04,100178
105,6902095,416712,18716277,89427301,18,19513,24531,23037359,114242,1856,290608,4152,14.82,100178
106,6971385,420135,18845057,90301418,18,19513,24531,23255275,115274,1856,290608,4152,15.13,100178
107,7040715,423645,18971546,91161999,18,19513,24531,23466107,116284,1856,290608,4152,14.75,100178
108,7111819,427639,19060249,92070185,18,19513,24531,23692615,117245,1856,290608,4152,15.73,100178
109,7183173,430750,19175281,92952503,18,19513,24531,23906485,118312,1856,290608,4152,15.33,100178
110,7252919,433952,19272392,93845403,18,19513,24531,24130133,119474,1856,290608,4152,15.53,100178
111,7325316,437661,19375182,94735955,18,19513,24531,24351018,120539,1856,290608,4152,15.46,100178
112,7391902,441234,19521894,95587922,18,19513,24531,24563076,121633,1856,290608,4152,14.66,100178
113,7462717,444746,19657699,96453175,18,19513,24531,24781387,122710,1856,290608,4152,14.93,100178
114,7532713,448079,19757659,97344505,18,19513,24531,25013288,123819,1856,290608,4152,15.53,100178
115,7601784,451629,19887916,98209774,18,19513,24531,25231873,124847,1856,290608,4152,15.04,100178
116,7670497,454843,20027827,99070375,18,19513,24531,25448934,125934,1856,290608,4152,14.93,100178
117,7742608,458640,20144966,99945161,18,19513,24531,25665629,126980,1856,290608,4152,15.10,100178
118,7812126,464125,20273966,100810250,18,19513,24531,25881463,128040,1856,290608,4152,15.03,100178
119,7881410,467685,20416276,101663792,18,19513,24531,26096869,129035,1856,290608,4152,14.77,100178
120,7950676,471533,20548675,102528698,18,19513,24531,26309064,130054,1856,290608,4152,15.09,100178
121,8015891,474591,20715646,103359359,18,19513,24531,26520774,131097,1856,290608,4152,14.42,100178
122,8085709,479390,20824485,104241461,18,19513,24531,26749649,132117,1856,290608,4152,15.25,100178
123,8154754,482527,20930715,105120464,18,19513,24531,26978572,133055,1856,290608,4152,15.26,100178
124,8224078,486014,21041675,106013440,18,19513,24531,27208030,134147,1856,290608,4152,15.53,100178
125,8293070,489501,21154187,106899791,18,19513,24531,27439787,135239,1856,290608,4152,15.38,100178
126,8359285,493271,21315698,107737091,18,19513,24531,27654810,136318,1856,290608,4152,14.39,100178
127,8426774,496624,21448956,108601545,18,19513,24531,27881771,137419,1856,290608,4152,14.94,100178
128,8494864,500767,21569061,109479091,18,19513,24531,28107365,138495,1856,290608,4152,15.17,100178
129,8564161,504289,21695859,110342215,18,19513,24531,28328358,139526,1856,290608,4152,14.95,100178
130,8637703,508008,21797928,111244828,18,19513,24531,28552891,140621,1856,290608,4152,15.56,100178
131,8702218,511236,21992811,112047129,18,19513,24531,28753261,141712,1856,290608,4152,13.68,100178
132,8755380,514876,22324576,112716622,18,19513,24531,28917915,142745,1856,290608,4152,11.48,100178
133,8818051,518087,22577472,113460433,18,19513,24531,29099412,143685,1856,290608,4152,12.79,100178
134,8883172,521608,22765674,114278298,18,19513,24531,29308537,144772,1856,290608,4152,14.08,100178
135,8953357,525524,22891459,115146693,18,19513,24531,29523117,145819,1856,290608,4152,15.04,100178
136,9022284,528826,22999730,116041654,18,19513,24531,29750491,146858,1856,290608,4152,15.29,100178
137,9090782,532215,23106976,116920333,18,19513,24531,29974461,147963,1856,290608,4152,15.15,100178
138,9161426,535356,105206209,117791639,18,19513,24531,30189993,149061,1856,290608,4152,15.04,100178
139,9224578,538469,23449807,118564950,18,19513,24531,30381370,150111,1856,290608,4152,13.34,100178
140,9279341,544477,23774811,119238427,18,19513,24531,30549520,151130,1856,290608,4152,11.56,100178
141,9336144,550699,24102375,119913451,18,19513,24531,30719906,152252,1856,290608,4152,11.51,100178
142,9393238,554971,24401669,120610892,18,19513,24531,30892371,153232,1856,290608,4152,12.06,100178
143,9451155,559017,24715389,121300710,18,19513,24531,31063387,154239,1856,290608,4152,11.89,100178
144,9513516,562188,24963611,122048800,18,19513,24531,31248742,155257,1856,290608,4152,12.94,100178
145,9577171,566050,25181524,122826915,18,19513,24531,31444438,156281,1856,290608,4152,13.41,100178
146,9635661,569356,111456886,123533425,18,19513,24531,31623003,157335,1856,290608,4152,12.08,100178
147,9693124,572041,112239767,124226064,18,19513,24531,31794796,158298,1856,290608,4152,12.01,100178
148,9750057,575311,26097498,124905977,18,19513,24531,31963339,159327,1856,290608,4152,11.86,100178
149,9806678,578622,26429480,125567553,18,19513,24531,32123949,160321,1856,290608,4152,11.41,100178
150,9869620,582050,114579991,126346821,18,19513,24531,32315627,161346,1856,290608,4152,13.47,100178
151,9923215,585909,115374117,127003628,18,19513,24531,32479893,162373,1856,290608,4152,11.28,100178
152,9980626,589181,27270054,127706031,18,19513,24531,32654262,163391,1856,290608,4152,12.13,100178
153,10043704,592369,27496163,128482523,18,19513,24531,32851230,164433,1856,290608,4152,13.34,100178
154,10104947,595664,27738692,129226782,18,19513,24531,33035898,165469,1856,290608,4152,12.93,100178
155,10168203,599330,27954196,130009548,18,19513,24531,33227283,166528,1856,290608,4152,13.44,100178
156,10231543,606533,28182739,130793196,18,19513,24531,33419169,167689,1856,290608,4152,13.35,100178
157,10295179,610283,28406995,131563046,18,19513,24531,33607516,168895,1856,290608,4152,13.27,100178
158,10358815,613380,120754784,132346493,18,19513,24531,33802054,170006,1856,290608,4152,13.53,100178
159,10418732,616797,28879309,133081844,18,19513,24531,33981575,171105,1856,290608,4152,12.79,100178
160,10475399,620414,29213718,133748937,18,19513,24531,34140853,172062,1856,290608,4152,11.32,100178
161,10530761,623567,29538999,134424563,18,19513,24531,34303206,173187,1856,290608,4152,11.70,100178
162,10590805,627052,29781884,135175468,18,19513,24531,34484708,174199,1856,290608,4152,13.00,100178
163,10652163,630781,30041538,135915792,18,19513,24531,34664045,175214,1856,290608,4152,12.79,100178
164,10711156,634157,30343780,136609252,18,19513,24531,34832192,176334,1856,290608,4152,11.99,100178
165,10763599,637194,30687196,137256572,18,19513,24531,34991394,177415,1856,290608,4152,11.18,100178
166,10811840,641628,31122962,137823256,18,19513,24531,35129726,178548,1856,290608,4152,9.78,100178
167,10864849,644993,127893760,138476619,18,19513,24531,35290084,179602,1856,290608,4152,11.25,100178
168,10919201,647883,31828599,139101724,18,19513,24531,35443623,180679,1856,290608,4152,10.79,100178
169,10968135,651241,129513569,139697417,18,19513,24531,35586729,181648,1856,290608,4152,10.21,100178
170,11022690,657798,32545839,140373570,18,19513,24531,35753654,182693,1856,290608,4152,11.72,100178
171,11080521,660723,131092736,141065607,18,19513,24531,35924395,183826,1856,290608,4152,11.95,100178
172,11138198,664213,33139407,141767422,18,19513,24531,36096674,184847,1856,290608,4152,12.23,100178
173,11196851,667718,132650572,142470598,18,19513,24531,36274257,185922,1856,290608,4152,12.10,100178
174,11252270,671091,33770439,143130429,18,19513,24531,36434120,186997,1856,290608,4152,11.37,100178
175,11302849,674487,34162434,143735340,18,19513,24531,36577327,187926,1856,290608,4152,10.32,100178
176,11351992,677768,135095803,144320577,18,19513,24531,36722099,188983,1856,290608,4152,10.03,100178
177,11410282,681318,135874856,145011902,18,19513,24531,36894509,190069,1856,290608,4152,12.06,100178
178,11462618,684693,35253021,145620294,18,19513,24531,37046860,191111,1856,290608,4152,10.61,100178
179,11510522,687850,137504465,146191614,18,19513,24531,37185802,192114,1856,290608,4152,9.84,100178
180,11560643,690922,138327579,146778029,18,19513,24531,37328113,193167,1856,290608,4152,9.98,100178
period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps,main
0,469,537,9126235,12176,18,19558,28960,724701,5572,1856,290608,4120,0.02,100920
1,3320,11751,9270813,14820,18,19558,28960,736637,6737,1856,290608,4120,0.00,100920
2,3320,14511,10256451,16073,18,19558,28960,749220,7969,1856,290608,4120,0.00,100920
3,46952,17261,11095569,527975,18,19558,28960,874162,8979,1856,290608,4120,8.61,100920
4,107763,20522,11873431,1231729,18,19558,28960,1046243,9889,1856,290608,4120,12.63,100920
5,162151,23396,12667434,1900456,18,19558,28960,1207359,10954,1856,290608,4120,11.50,100920
6,214399,26870,13471892,2559424,18,19558,28960,1361730,11977,1856,290608,4120,10.85,100920
7,269959,29737,12895801,3222982,18,19558,28960,1518200,13036,1856,290608,4120,11.37,100920
8,316638,33304,15110468,3769227,18,19558,28960,1652903,14230,1856,290608,4120,9.16,100920
9,344172,37123,14023578,4144134,18,19558,28960,1745091,15603,1856,290608,4120,5.45,100920
10,406691,40827,14230413,4936071,18,19558,28960,1933447,16749,1856,290608,4120,13.12,100920
11,459903,43782,14550991,5607180,18,19558,28960,2095368,17819,1856,290608,4120,11.37,100920
12,513058,47194,14836363,6315467,18,19558,28960,2260675,18757,1856,290608,4120,11.55,100920
13,568792,51038,15152077,6993706,18,19558,28960,2428152,19835,1856,290608,4120,11.45,100920
14,620020,54423,15456695,7687111,18,19558,28960,2592045,20993,1856,290608,4120,11.18,100920
15,677995,57205,15762757,8369477,18,19558,28960,2764611,22076,1856,290608,4120,11.65,100920
16,740127,60521,15930209,9193228,18,19558,28960,2967032,23205,1856,290608,4120,13.59,100920
17,805835,64044,16087726,10021492,18,19558,28960,3173537,24271,1856,290608,4120,14.12,100920
18,868953,67296,16253565,10859787,18,19558,28960,3374229,25410,1856,290608,4120,13.77,100920
19,928333,70752,23803552,11580638,18,19558,28960,3554593,26506,1856,290608,4120,12.13,100920
20,975298,74016,24605930,12237761,18,19558,28960,3713836,27590,1856,290608,4120,10.70,100920
21,1028512,87696,17215614,12898818,18,19558,28960,3874284,28687,1856,290608,4120,11.10,100920
22,1082956,92264,17526898,13576550,18,19558,28960,4034041,29747,1856,290608,4120,11.03,100920
23,1133513,98163,17896899,14213534,18,19558,28960,4190593,30814,1856,290608,4120,10.75,100920
24,1190108,102717,18138453,14966222,18,19558,28960,4376649,31899,1856,290608,4120,12.32,100920
25,1248660,109777,28591310,15708101,18,19558,28960,4554785,33042,1856,290608,4120,12.61,100920
26,1300557,113197,18703934,16392920,18,19558,28960,4717578,34111,1856,290608,4120,11.19,100920
27,1360258,119164,18971676,17137341,18,19558,28960,4894298,35144,1856,290608,4120,12.61,100920
28,1409866,122843,19328034,17785318,18,19558,28960,5039986,36201,1856,290608,4120,10.47,100920
29,1458648,126095,31833008,18351936,18,19558,28960,5172523,37217,1856,290608,4120,9.43,100920
30,1511178,128833,32634134,19034239,18,19558,28960,5329882,38298,1856,290608,4120,11.13,100920
31,1561496,144112,20470741,19635635,18,19558,28960,5472231,39313,1856,290608,4120,10.07,100920
32,1611341,147531,34266096,20272921,18,19558,28960,5623272,40337,1856,290608,4120,10.41,100920
33,1662827,163670,35090183,20938414,18,19558,28960,5781546,41358,1856,290608,4120,11.14,100920
34,1717482,166858,21442126,21682041,18,19558,28960,5957720,42428,1856,290608,4120,12.15,100920
35,1773382,172823,21754505,22371366,18,19558,28960,6125350,43497,1856,290608,4120,11.70,100920
36,1829272,176737,22015790,23114158,18,19558,28960,6306747,44612,1856,290608,4120,12.10,100920
37,1893144,179945,22187186,23932578,18,19558,28960,6520486,45655,1856,290608,4120,13.96,100920
38,1957468,183289,38953102,24784860,18,19558,28960,6733809,46735,1856,290608,4120,14.07,100920
39,2016148,196295,22598266,25529621,18,19558,28960,6916851,47802,1856,290608,4120,12.57,100920
40,2079311,199778,40492514,26348247,18,19558,28960,7114269,48979,1856,290608,4120,13.39,100920
41,2134136,203359,23068395,27040268,18,19558,28960,7285277,50030,1856,290608,4120,11.78,100920
42,2192250,207185,23303492,27805617,18,19558,28960,7465044,51135,1856,290608,4120,12.52,100920
43,2206931,211574,42997400,27984379,18,19558,28960,7518484,52651,1856,290608,4120,2.57,100920
44,2232340,214861,24814809,28293176,18,19558,28960,7597422,53920,1856,290608,4120,4.56,100920
45,2288668,221722,25131636,28982049,18,19558,28960,7759384,54932,1856,290608,4120,11.54,100920
46,2344537,227444,45498706,29688735,18,19558,28960,7925888,55943,1856,290608,4120,11.76,100920
47,2402231,240536,46323576,30407569,18,19558,28960,8093099,57027,1856,290608,4120,11.98,100920
48,2458346,243895,47111176,31140178,18,19558,28960,8267501,58054,1856,290608,4120,11.96,100920
49,2514612,247046,47901773,31825552,18,19558,28960,8435590,59123,1856,290608,4120,11.73,100920
50,2565821,250208,48706953,32483183,18,19558,28960,8585971,60223,1856,290608,4120,10.67,100920
