period,tiT,experiment_runn,measurer,main,IDLE,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
41,13199718,4258863,128995,101384,29313722,18,19455,13529,51514,14227570,1821,290608,4152,15.83
42,13547531,4363889,131953,101384,29882440,18,19455,13529,52745,14587094,1821,290608,4152,15.31
43,13904207,4480729,135113,101384,30448827,18,19455,13529,53810,14949075,1821,290608,4152,16.28
44,14250303,4585322,137850,101384,31021628,18,19455,13529,54897,15305851,1821,290608,4152,15.01
45,14626368,4697187,140439,101384,31568897,18,19455,13529,56054,15690447,1821,290608,4152,15.74
46,14955941,4810361,143247,101384,32156686,18,19455,13529,57058,16030434,1821,290608,4152,15.58
47,15292845,4912925,146733,101384,32739761,18,19455,13529,58254,16377357,1821,290608,4152,14.90
48,15983841,5113307,152115,101384,33905667,18,19455,13529,60367,17081924,1821,290608,4152,15.52
49,16310848,5212546,154979,101384,34499357,18,19455,13529,61531,17424134,1821,290608,4152,14.46
50,16652140,5306692,157616,101384,35079415,18,19455,13529,62647,17783366,1821,290608,4152,13.74
51,16973005,5394794,160820,101384,35683677,18,19455,13529,63623,18120591,1821,290608,4152,12.71
52,17284018,5489042,164257,101384,36292773,18,19455,13529,64752,18445092,1821,290608,4152,13.09
53,17522145,5570767,167342,101384,36985640,18,19455,13529,65949,18697787,1821,290608,4152,11.37
54,17875005,5673099,170633,101384,37544035,18,19455,13529,67112,19065451,1821,290608,4152,14.91
55,18250473,5793149,173952,101384,38080413,18,19455,13529,68322,19445473,1821,290608,4152,17.01
56,18610227,5912318,177005,101384,42183865,18,19455,13529,69671,19812410,1821,290608,4152,16.99
57,19037564,6023614,180178,101384,42724439,18,19455,13529,70833,20246699,1821,290608,4152,16.75
58,19430808,6146876,183088,101384,39662307,18,19455,13529,71816,20640708,1821,290608,4152,16.88
59,19748788,6243665,185653,101384,40269644,18,19455,13529,73065,20967808,1821,290608,4152,13.99
60,20099707,6359969,188305,101384,40839075,18,19455,13529,74312,21318060,1821,290608,4152,16.55
61,20337431,6489501,191252,101384,41526901,18,19455,13529,75495,21545509,1821,290608,4152,16.89
62,20605193,6635722,194071,101384,45969536,18,19455,13529,76660,21801074,1821,290608,4152,19.01
63,20846902,6765358,197398,101384,46687201,18,19455,13529,77589,22033110,1821,290608,4152,17.92
64,21077477,6891416,200331,101384,43557345,18,19455,13529,78848,22254638,1821,290608,4152,16.14
65,21327540,7030505,203592,101384,44225844,18,19455,13529,79971,22493923,1821,290608,4152,18.04
66,21543988,7149483,206139,101384,44942436,18,19455,13529,81103,22699720,1821,290608,4152,15.26
67,21781603,7278888,209432,101384,45626035,18,19455,13529,82410,22925856,1821,290608,4152,17.06
68,22057779,7429713,212644,101384,46272890,18,19455,13529,83569,23185655,1821,290608,4152,19.66
69,22326790,7573224,214991,101384,46910401,18,19455,13529,84714,23443596,1821,290608,4152,19.50
70,22583201,7714311,218642,101384,47575918,18,19455,13529,85937,23687621,1821,290608,4152,18.33
71,22833519,7850186,221422,101384,48247854,18,19455,13529,87142,23925800,1821,290608,4152,17.75
72,23065209,7977178,224859,101384,53121380,18,19455,13529,88309,24151336,1821,290608,4152,16.51
73,23331979,8122564,227944,101384,49570907,18,19455,13529,89446,24406757,1821,290608,4152,19.25
74,23582587,8256200,231488,101384,50241292,18,19455,13529,90576,24646437,1821,290608,4152,17.98
75,23847066,8399287,234194,101384,55222280,18,19455,13529,91763,24897020,1821,290608,4152,18.69
76,24104046,8537744,237330,101384,51555154,18,19455,13529,93007,25140331,1821,290608,4152,18.32
77,24352599,8672498,240602,101384,56631492,18,19455,13529,94206,25377807,1821,290608,4152,17.79
78,24606160,8810304,244061,101384,52889820,18,19455,13529,95256,25622963,1821,290608,4152,18.17
79,24848266,8940307,247094,101384,53571897,18,19455,13529,96275,25857273,1821,290608,4152,17.42
80,25106627,9080980,250350,101384,54227694,18,19455,13529,97555,26101872,1821,290608,4152,18.40
81,25370401,9223573,253412,101384,54878127,18,19455,13529,98817,26355104,1821,290608,4152,18.90
82,25628966,9362464,256877,101384,55528865,18,19455,13529,100059,26600626,1821,290608,4152,18.50
83,25878628,9497479,259930,101384,56194238,18,19455,13529,101312,26839134,1821,290608,4152,17.84
84,26156483,9648730,263468,101384,61543583,18,19455,13529,102441,27101420,1821,290608,4152,19.84
85,26423799,9791090,266905,101384,62238606,18,19455,13529,103611,27357630,1821,290608,4152,19.04
86,26692833,9938174,269880,101384,62926226,18,19455,13529,104937,27611630,1821,290608,4152,19.17
87,26951212,10078048,272887,101384,63627222,18,19455,13529,106059,27853424,1821,290608,4152,18.19
88,27210194,10218670,275958,101384,59439159,18,19455,13529,107113,28101826,1821,290608,4152,18.69
89,27466403,10357930,279631,101384,60096417,18,19455,13529,108240,28344854,1821,290608,4152,18.19
90,27734783,10504193,282242,101384,60741395,18,19455,13529,109378,28600073,1821,290608,4152,19.03
91,27996177,10645031,285715,101384,61391944,18,19455,13529,110468,28850774,1821,290608,4152,18.78
92,28262949,10787522,288025,101384,62037491,18,19455,13529,111756,29105405,1821,290608,4152,19.18
93,28539189,10936682,291194,101384,62669069,18,19455,13529,113066,29367143,1821,290608,4152,19.62
94,28780020,11066577,294654,101384,63352029,18,19455,13529,114140,29595365,1821,290608,4152,17.25
95,29055952,11217200,298074,101384,63985372,18,19455,13529,115403,29856023,1821,290608,4152,19.83
96,29326647,11366555,300872,101384,64632266,18,19455,13529,116601,30111515,1821,290608,4152,18.99
97,29594063,11511464,304599,101384,70576116,18,19455,13529,117720,30364980,1821,290608,4152,19.04
98,29865112,11657699,307256,101384,65924579,18,19455,13529,118863,30623226,1821,290608,4152,18.88
99,30132688,11803652,310681,101384,66562752,18,19455,13529,120027,30875974,1821,290608,4152,19.30
100,30402846,11952430,313463,101384,67205807,18,19455,13529,121276,31134758,1821,290608,4152,19.07
101,30685176,12104832,316901,101384,67828371,18,19455,13529,122513,31403679,1821,290608,4152,20.06
102,30943896,12245263,319555,101384,68482197,18,19455,13529,123741,31652731,1821,290608,4152,18.49
103,31213698,12396462,323136,101384,69127698,18,19455,13529,124835,31908592,1821,290608,4152,19.31
104,31486196,12543978,325860,101384,69766645,18,19455,13529,125905,32170441,1821,290608,4152,19.59
105,31751918,12688288,329006,101384,70418048,18,19455,13529,127069,32422038,1821,290608,4152,19.00
106,32022170,12833162,332455,101384,76775190,18,19455,13529,128389,32681776,1821,290608,4152,19.47
107,32279080,12968563,335764,101384,71706108,18,19455,13529,129634,32928622,1821,290608,4152,18.74
108,32506303,13090784,338309,101384,72401559,18,19455,13529,130949,33144641,1821,290608,4152,16.06
109,32773114,13236546,341778,101384,73054187,18,19455,13529,132120,33396110,1821,290608,4152,19.27
110,33052341,13391757,344951,101384,73684433,18,19455,13529,133369,33662268,1821,290608,4152,19.96
111,33291434,13522636,347837,101384,74364292,18,19455,13529,134535,33893361,1821,290608,4152,16.95
112,33528513,13653589,351290,101384,75047715,18,19455,13529,135736,34119824,1821,290608,4152,16.69
113,33754597,13776257,355047,101384,75740920,18,19455,13529,137129,34337903,1821,290608,4152,16.25
114,33949434,13885790,358097,101384,76480569,18,19455,13529,138381,34525975,1821,290608,4152,13.89
115,34206481,14021978,361012,101384,83258699,18,19455,13529,139522,34771695,1821,290608,4152,18.57
116,34448586,14153603,364094,101384,83981409,18,19455,13529,140724,35002861,1821,290608,4152,17.37
117,34681689,14281284,366794,101384,78518235,18,19455,13529,141915,35225173,1821,290608,4152,16.43
118,34916820,14407940,370228,101384,85438450,18,19455,13529,143115,35450351,1821,290608,4152,16.69
119,35144357,14530985,373181,101384,79901996,18,19455,13529,144213,35666158,1821,290608,4152,16.43
120,35376854,14656515,375952,101384,80594863,18,19455,13529,145280,35887894,1821,290608,4152,16.47
121,35606365,14780534,379391,101384,81288950,18,19455,13529,146368,36108139,1821,290608,4152,16.47
122,35840296,14908775,382141,101384,81981981,18,19455,13529,147454,36330461,1821,290608,4152,16.51
123,36069506,15033279,385159,101384,89105087,18,19455,13529,148564,36550054,1821,290608,4152,16.35
124,36307745,15163052,388235,101384,89834006,18,19455,13529,149921,36775737,1821,290608,4152,16.76
125,36541567,15290992,391574,101384,90566925,18,19455,13529,151142,36998991,1821,290608,4152,16.53
126,36771738,15416272,394503,101384,91298376,18,19455,13529,152253,37221297,1821,290608,4152,16.33
127,37008946,15544187,397629,101384,85444688,18,19455,13529,153401,37447391,1821,290608,4152,16.75
128,37240669,15672241,401457,101384,86133673,18,19455,13529,154489,37671544,1821,290608,4152,16.42
129,37472167,15797169,404114,101384,86826616,18,19455,13529,155667,37892030,1821,290608,4152,16.43
130,37707142,15923898,407760,101384,94225094,18,19455,13529,156897,38118178,1821,290608,4152,16.72
131,37911556,16030023,410920,101384,88234671,18,19455,13529,158227,38316054,1821,290608,4152,14.77
132,38170185,16171842,414069,101384,88896503,18,19455,13529,159260,38561029,1821,290608,4152,18.51
133,38406346,16302700,416681,101384,89591851,18,19455,13529,160356,38785839,1821,290608,4152,16.51
134,38636814,16430024,419604,101384,90288142,18,19455,13529,161379,39005788,1821,290608,4152,16.56
135,38872588,16560917,422688,101384,90976993,18,19455,13529,162530,39230171,1821,290608,4152,16.71
136,39106278,16690135,425736,101384,91672128,18,19455,13529,163654,39452398,1821,290608,4152,16.43
137,39318753,16806166,428348,101384,92384880,18,19455,13529,165044,39658632,1821,290608,4152,15.05
138,39568887,16943650,431601,101384,100049227,18,19455,13529,166182,39897536,1821,290608,4152,17.74
139,39799711,17067633,434895,101384,93748890,18,19455,13529,167247,40115977,1821,290608,4152,16.56
140,40032733,17194127,437626,101384,94448721,18,19455,13529,168277,40336386,1821,290608,4152,16.43
141,40271331,17324641,440393,101384,95135376,18,19455,13529,169359,40564954,1821,290608,4152,16.83
142,40501701,17451094,443528,101384,95831777,18,19455,13529,170531,40784816,1821,290608,4152,16.17
143,40736996,17578630,446969,101384,96517691,18,19455,13529,171739,41008769,1821,290608,4152,16.67
144,40963214,17699946,450084,101384,104426519,18,19455,13529,172906,41225654,1821,290608,4152,16.38
145,41197425,17824768,453362,101384,97910705,18,19455,13529,174037,41448143,1821,290608,4152,16.55
146,41429536,17951376,456812,101384,98600936,18,19455,13529,175232,41669600,1821,290608,4152,16.47
147,41662495,18075317,460092,101384,106622862,18,19455,13529,176400,41894602,1821,290608,4152,16.66
148,41892047,18200502,463472,101384,99980418,18,19455,13529,177614,42114294,1821,290608,4152,16.45
149,42123272,18327152,466115,101384,100672578,18,19455,13529,178794,42334936,1821,290608,4152,16.78
150,42355283,18451826,468770,101384,101372235,18,19455,13529,180050,42555817,1821,290608,4152,16.28
151,42589696,18579297,471337,101384,102062952,18,19455,13529,181154,42778999,1821,290608,4152,16.56
152,42821871,18706375,474782,101384,102756601,18,19455,13529,182204,43002326,1821,290608,4152,16.50
153,43050505,18832047,477521,101384,103460005,18,19455,13529,183277,43220459,1821,290608,4152,16.07
154,43288866,18960941,480838,101384,104143673,18,19455,13529,184382,43448464,1821,290608,4152,16.95
155,43519668,19086262,483568,101384,112458610,18,19455,13529,185539,43670020,1821,290608,4152,16.55
156,43731470,19198865,486735,101384,105555282,18,19455,13529,186768,43872521,1821,290608,4152,14.88
157,43988525,19339944,489319,101384,106218881,18,19455,13529,187861,44117263,1821,290608,4152,18.18
158,44220954,19470266,492864,101384,106913043,18,19455,13529,189085,44335867,1821,290608,4152,16.38
159,44450923,19597550,495833,101384,115370558,18,19455,13529,190191,44556899,1821,290608,4152,16.29
160,44686419,19723273,498976,101384,108299345,18,19455,13529,191332,44780043,1821,290608,4152,16.91
161,44917066,19849041,501526,101384,108998057,18,19455,13529,192431,44998322,1821,290608,4152,16.20
162,45154967,19977380,504433,101384,109685268,18,19455,13529,193613,45224928,1821,290608,4152,16.74
163,45394046,20109111,507693,101384,110372999,18,19455,13529,194786,45450587,1821,290608,4152,16.71
164,45624419,20234490,511241,101384,119005045,18,19455,13529,195887,45669408,1821,290608,4152,16.32
165,45855694,20364838,514186,101384,111766782,18,19455,13529,196876,45888647,1821,290608,4152,16.36
166,46093143,20495864,517118,101384,120454418,18,19455,13529,197886,46115409,1821,290608,4152,16.88
167,46321894,20620349,520425,101384,113153963,18,19455,13529,198920,46334808,1821,290608,4152,16.22
168,46557388,20748569,523383,101384,113847898,18,19455,13529,200131,46557082,1821,290608,4152,16.41
169,46789239,20874538,527110,101384,122645620,18,19455,13529,201278,46780208,1821,290608,4152,16.78
170,47021700,21003881,529743,101384,115232825,18,19455,13529,202415,47001260,1821,290608,4152,16.23
171,47255376,21128979,533194,101384,124108699,18,19455,13529,203564,47225352,1821,290608,4152,16.71
172,47483738,21252842,536473,101384,116615311,18,19455,13529,204862,47444372,1821,290608,4152,16.06
173,47723850,21384943,539943,101384,117300449,18,19455,13529,206089,47672638,1821,290608,4152,16.83
174,47958687,21513105,543392,101384,117989337,18,19455,13529,207287,47894738,1821,290608,4152,16.61
175,48189313,21638000,546370,101384,118681628,18,19455,13529,208545,48117770,1821,290608,4152,16.56
176,48424023,21768604,548969,101384,119374138,18,19455,13529,209692,48339955,1821,290608,4152,16.42
177,48651417,21893174,552415,101384,120068284,18,19455,13529,210781,48557170,1821,290608,4152,16.13
178,48881318,22019712,555534,101384,120761089,18,19455,13529,211935,48778086,1821,290608,4152,16.60
period,tiT,experiment_runn,measurer,main,IDLE,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,9557,400,9,100350,5353078,19,19461,13193,4645,716886,1822,290608,4152,0.01
1,12859,766,8797,100350,5521885,19,19461,13193,5967,729848,1822,290608,4152,0.00
2,13753,766,11381,100350,6506423,19,19461,13193,7190,742727,1822,290608,4152,0.00
3,219693,114921,13957,100350,7225164,19,19461,13193,8205,950109,1822,290608,4152,15.03
4,463256,239963,17149,100350,7904442,19,19461,13193,9522,1192592,1822,290608,4152,16.35
5,714930,374682,20174,100350,9534866,19,19461,13193,10658,1434416,1822,290608,4152,17.71
6,1101393,483499,23414,100350,9113968,19,19461,13193,11700,1818587,1822,290608,4152,15.91
7,1365774,619385,26355,100350,9766699,19,19461,13193,12804,2073261,1822,290608,4152,17.76
8,1768549,744286,29091,100350,10288538,19,19461,13193,13947,2475113,1822,290608,4152,17.01
9,2151256,868523,32367,100350,10826678,19,19461,13193,15051,2858079,1822,290608,4152,16.78
10,2527027,975594,35789,100350,11379595,19,19461,13193,16129,3239115,1822,290608,4152,14.83
11,2864750,1072538,38683,100350,11970487,19,19461,13193,17188,3586260,1822,290608,4152,13.83
12,3214543,1170482,41202,100350,12547649,19,19461,13193,18234,3943276,1822,290608,4152,14.39
13,3504115,1280564,44423,100350,13184318,19,19461,13193,19183,4238521,1822,290608,4152,14.69
14,3897862,1386442,48549,100350,15054512,19,19461,13193,20391,4635246,1822,290608,4152,15.58
15,4271360,1493955,51533,100350,14261050,19,19461,13193,21389,5025303,1822,290608,4152,14.77
16,4613125,1597200,54381,100350,16279659,19,19461,13193,22453,5375825,1822,290608,4152,14.39
17,4991345,1697715,57531,100350,16872611,19,19461,13193,23635,5763277,1822,290608,4152,15.11
18,5347959,1795713,60432,100350,15961885,19,19461,13193,24654,6132416,1822,290608,4152,13.96
19,5710355,1899669,63453,100350,16526429,19,19461,13193,25801,6495681,1822,290608,4152,14.82
20,5994530,1993364,66405,100350,17166026,19,19461,13193,26924,6791834,1822,290608,4152,13.34
21,6336210,2084763,69592,100350,17747081,19,19461,13193,28184,7149624,1822,290608,4152,13.35
22,6616901,2163390,72788,100350,18397486,19,19461,13193,29389,7444751,1822,290608,4152,11.43
23,6900652,2257686,75658,100350,20793983,19,19461,13193,30488,7739674,1822,290608,4152,13.36
24,7207279,2355220,78739,100350,19667960,19,19461,13193,31533,8054511,1822,290608,4152,13.69
25,7568550,2458538,81931,100350,20224594,19,19461,13193,32734,8426487,1822,290608,4152,14.39
26,7877958,2557025,85229,100350,22727270,19,19461,13193,33816,8746492,1822,290608,4152,14.45
27,8236961,2673642,88538,100350,21418056,19,19461,13193,34827,9108126,1822,290608,4152,15.81
28,8576696,2774384,92026,100350,23964522,19,19461,13193,35947,9457460,1822,290608,4152,14.85
29,8881463,2875352,94993,100350,22627844,19,19461,13193,36978,9764577,1822,290608,4152,14.16
30,9206412,2978590,97998,100350,23223972,19,19461,13193,38236,10101265,1822,290608,4152,14.35
31,9540623,3077570,100967,100350,25905794,19,19461,13193,39234,10446365,1822,290608,4152,14.09
32,9855992,3171559,103971,100350,24431612,19,19461,13193,40369,10770243,1822,290608,4152,13.92
33,10178953,3275517,106361,100350,25037705,19,19461,13193,41414,11100663,1822,290608,4152,14.37
34,10516532,3378108,108973,100350,27836429,19,19461,13193,42505,11448134,1822,290608,4152,14.32
35,10901590,3483369,112045,100350,28419989,19,19461,13193,43542,11840726,1822,290608,4152,15.56
36,11251998,3578556,114780,100350,26749063,19,19461,13193,44630,12205244,1822,290608,4152,13.59
37,11634959,3684359,117560,100350,27279551,19,19461,13193,45771,12599525,1822,290608,4152,14.95
38,12030770,3787041,119689,100350,27800035,19,19461,13193,46890,13013119,1822,290608,4152,14.75
39,12395405,3885891,122969,100350,28358226,19,19461,13193,47989,13392373,1822,290608,4152,14.50
40,12723620,3992014,126149,100350,28946796,19,19461,13193,49070,13735488,1822,290608,4152,14.39
41,13084722,4103503,128764,100350,29505587,19,19461,13193,50094,14104582,1822,290608,4152,15.16
42,13441917,4218927,132319,100350,30068868,19,19461,13193,51184,14471139,1822,290608,4152,16.19
43,13781990,4319369,135290,100350,33307834,19,19461,13193,52254,14821396,1822,290608,4152,14.06
44,14126299,4418219,137920,100350,31235382,19,19461,13193,53412,15177602,1822,290608,4152,14.10
45,14486454,4525518,141084,100350,31801055,19,19461,13193,54442,15543421,1822,290608,4152,15.30
46,14846247,4636914,144367,100350,32359265,19,19461,13193,55464,15908857,1822,290608,4152,15.91
47,15206255,4762228,148030,100350,32916430,19,19461,13193,56661,16269746,1822,290608,4152,17.45
48,15475221,4860794,150745,100350,33572413,19,19461,13193,57768,16546675,1822,290608,4152,13.54
49,15853915,4972077,154007,100350,37041071,19,19461,13193,59012,16928046,1822,290608,4152,15.95
50,16276465,5091548,157263,100350,34611746,19,19461,13193,60218,17349990,1822,290608,4152,17.26
51,16647440,5183687,159852,100350,35160983,19,19461,13193,61400,17735243,1822,290608,4152,13.90
52,16987922,5294796,162742,100350,35740311,19,19461,13193,62566,18082825,1822,290608,4152,15.41
53,17310060,5410128,165657,100350,39452380,19,19461,13193,63669,18407900,1822,290608,4152,15.65
54,17655987,5507784,168514,100350,36926467,19,19461,13193,64740,18763998,1822,290608,4152,14.30
55,18017458,5619357,171267,100350,37490197,19,19461,13193,65892,19133357,1822,290608,4152,15.49
56,18346544,5727879,174527,100350,38076847,19,19461,13193,67008,19466937,1822,290608,4152,15.80
57,18700667,5837436,177819,100350,38644492,19,19461,13193,67956,19831915,1822,290608,4152,15.50
58,19089408,5940642,181075,100350,42515289,19,19461,13193,68996,20219016,1822,290608,4152,15.43
59,19766859,6170378,187071,100350,40356374,19,19461,13193,71156,20902125,1822,290608,4152,17.12
60,20006161,6299867,190340,100350,41034075,19,19461,13193,72365,21132438,1822,290608,4152,17.04
61,20271246,6445868,193094,100350,45180436,19,19461,13193,73517,21380711,1822,290608,4152,18.85
62,20530444,6587246,196217,100350,45882378,19,19461,13193,74689,21629992,1822,290608,4152,18.67
63,20787027,6727227,199601,100350,43004460,19,19461,13193,75889,21873791,1822,290608,4152,18.36
64,21052777,6870652,203296,100350,47278086,19,19461,13193,77175,22128292,1822,290608,4152,19.18
65,21313018,7014354,206267,100350,44308774,19,19461,13193,78452,22374962,1822,290608,4152,18.77
66,21575675,7157924,208985,100350,44961267,19,19461,13193,79565,22622352,1822,290608,4152,18.59
67,21828273,7298457,212238,100350,45620399,19,19461,13193,80735,22864662,1822,290608,4152,18.13
68,22091707,7444262,215668,100350,50071010,19,19461,13193,81876,23116214,1822,290608,4152,19.24
69,22373192,7600344,218771,100350,46903556,19,19461,13193,83196,23381168,1822,290608,4152,19.90
70,22644881,7749922,221570,100350,47548944,19,19461,13193,84321,23639464,1822,290608,4152,19.16
71,22898128,7891102,224565,100350,52134658,19,19461,13193,85359,23879975,1822,290608,4152,18.34
72,23167761,8036400,227495,100350,48859490,19,19461,13193,86578,24137701,1822,290608,4152,19.28
73,23444688,8186757,230507,100350,49498431,19,19461,13193,87947,24397391,1822,290608,4152,19.85
74,23702587,8326211,233716,100350,54201764,19,19461,13193,89233,24641277,1822,290608,4152,18.34
75,23955288,8465069,236772,100350,50825004,19,19461,13193,90446,24879303,1822,290608,4152,17.80
76,24225741,8611875,239818,100350,55591178,19,19461,13193,91647,25134506,1822,290608,4152,19.57
77,24487331,8753559,242486,100350,56285554,19,19461,13193,92806,25384495,1822,290608,4152,18.88
78,24718755,8877432,245080,100350,52818003,19,19461,13193,93903,25605595,1822,290608,4152,16.31
79,24967411,9011458,248238,100350,53482825,19,19461,13193,95093,25844688,1822,290608,4152,17.92
80,25203857,9140495,251320,100350,54170983,19,19461,13193,96227,26070201,1822,290608,4152,16.67
81,25439085,9268698,254216,100350,54863583,19,19461,13193,97280,26295838,1822,290608,4152,16.86
82,25689829,9403479,257094,100350,59894008,19,19461,13193,98517,26533906,1822,290608,4152,18.00
83,25949358,9543489,259848,100350,56188920,19,19461,13193,99782,26782362,1822,290608,4152,18.81
84,26229707,9695038,262604,100350,56828460,19,19461,13193,100965,27043569,1822,290608,4152,19.90
85,26495339,9841004,266001,100350,57474935,19,19461,13193,102250,27298561,1822,290608,4152,19.05
86,26773614,9993310,269267,100350,62633815,19,19461,13193,103380,27559108,1822,290608,4152,19.79
87,27028371,10129427,272370,100350,58773027,19,19461,13193,104573,27801478,1822,290608,4152,18.34
88,27295770,10275566,275015,100350,59419890,19,19461,13193,105800,28057183,1822,290608,4152,19.18
89,27546335,10415007,277550,100350,60087713,19,19461,13193,107035,28296422,1822,290608,4152,18.08
90,27811330,10561341,280667,100350,60736492,19,19461,13193,108120,28547843,1822,290608,4152,18.80
91,28071077,10702743,283982,100350,61389109,19,19461,13193,109349,28795051,1822,290608,4152,18.85
92,28334701,10849003,287024,100350,62036955,19,19461,13193,110439,29047301,1822,290608,4152,18.84
93,28590551,10990707,290553,100350,62698780,19,19461,13193,111654,29287779,1822,290608,4152,18.30
94,28854496,11136786,293401,100350,68226696,19,19461,13193,112854,29539693,1822,290608,4152,18.96
95,29096496,11265880,296410,100350,64025735,19,19461,13193,114119,29773151,1822,290608,4152,17.44
96,29357009,11405204,299136,100350,64679681,19,19461,13193,115404,30018524,1822,290608,4152,18.36
97,29606181,11538947,301965,100350,65347557,19,19461,13193,116618,30251866,1822,290608,4152,17.45
98,29892072,11694446,305374,100350,71035535,19,19461,13193,117964,30517210,1822,290608,4152,20.50
99,30146426,11830238,308313,100350,71741175,19,19461,13193,119076,30760336,1822,290608,4152,18.05
100,30405779,11969506,311673,100350,67304147,19,19461,13193,120298,31005803,1822,290608,4152,18.43
101,30674217,12117170,314523,100350,67957516,19,19461,13193,121408,31255322,1822,290608,4152,19.12
102,30926954,12252586,317873,100350,68622712,19,19461,13193,122582,31498613,1822,290608,4152,18.04
103,31184761,12393718,320572,100350,74534802,19,19461,13193,123739,31744540,1822,290608,4152,18.48
104,31443865,12534500,323730,100350,69940140,19,19461,13193,124922,31988037,1822,290608,4152,18.37
105,31711171,12663277,327028,100350,70594897,19,19461,13193,126031,32245857,1822,290608,4152,17.30
106,32026190,12781599,329749,100350,71197068,19,19461,13193,127244,32560918,1822,290608,4152,16.35
107,32404467,12891837,333413,100350,77186455,19,19461,13193,128339,32939587,1822,290608,4152,16.54
108,32741247,13022229,336437,100350,72324324,19,19461,13193,129590,33274047,1822,290608,4152,17.65
109,33028816,13155957,338969,100350,72952234,19,19461,13193,130881,33555031,1822,290608,4152,17.94
110,33396102,13279841,342278,100350,73502900,19,19461,13193,132025,33917517,1822,290608,4152,17.55
111,33788820,13393321,344985,100350,79668711,19,19461,13193,133155,34313508,1822,290608,4152,16.72
112,34137075,13499517,348055,100350,74609025,19,19461,13193,134271,34669296,1822,290608,4152,15.27
113,34460934,13587956,350737,100350,75223098,19,19461,13193,135328,35000854,1822,290608,4152,12.83
114,34827950,13699696,354601,100350,81542424,19,19461,13193,136611,35372775,1822,290608,4152,16.06
115,35175631,13803020,357857,100350,82163911,19,19461,13193,137699,35729921,1822,290608,4152,14.42
116,35525495,13910701,361193,100350,82780284,19,19461,13193,138766,36085839,1822,290608,4152,15.10
117,35879104,14019564,364477,100350,77492801,19,19461,13193,139891,36444476,1822,290608,4152,15.42
118,36238475,14131318,368174,100350,78057435,19,19461,13193,140911,36807524,1822,290608,4152,15.92
119,36585790,14232422,370961,100350,78631388,19,19461,13193,141909,37166162,1822,290608,4152,14.19
120,36972176,14335455,374391,100350,79161831,19,19461,13193,143031,37565374,1822,290608,4152,14.65
121,37361474,14447266,377245,100350,79698239,19,19461,13193,144062,37960039,1822,290608,4152,16.05
122,37731690,14555233,380066,100350,80250984,19,19461,13193,145137,38336261,1822,290608,4152,15.43
123,38088053,14655846,383509,100350,80813946,19,19461,13193,146351,38699616,1822,290608,4152,14.81
124,38462388,14757171,386386,100350,87597147,19,19461,13193,147451,39084930,1822,290608,4152,14.92
125,38820749,14868216,389437,100350,81922940,19,19461,13193,148563,39448822,1822,290608,4152,16.02
126,39179496,14971332,392823,100350,88826696,19,19461,13193,149707,39815802,1822,290608,4152,14.56
127,39510579,15071898,396231,100350,89462861,19,19461,13193,150775,40154309,1822,290608,4152,14.49
128,39776423,15170276,399617,100350,83748074,19,19461,13193,151883,40426387,1822,290608,4152,13.70
129,40113269,15279978,402725,100350,90791228,19,19461,13193,152912,40763097,1822,290608,4152,15.48
130,40518410,15394204,406389,100350,84860357,19,19461,13193,154119,41167040,1822,290608,4152,16.59
131,40824978,15464249,409123,100350,85493563,19,19461,13193,155346,41489213,1822,290608,4152,10.09
132,41217286,15569261,412330,100350,86025132,19,19461,13193,156519,41887673,1822,290608,4152,14.74
133,41571310,15670870,415959,100350,86587874,19,19461,13193,157609,42250892,1822,290608,4152,15.13
134,41938612,15772242,418689,100350,87145344,19,19461,13193,158626,42628629,1822,290608,4152,14.47
135,42255762,15871168,422069,100350,87751602,19,19461,13193,159742,42952657,1822,290608,4152,14.31
136,42591533,15988920,424855,100350,88338336,19,19461,13193,160805,43292921,1822,290608,4152,16.41
137,42928771,16093216,428069,100350,88923399,19,19461,13193,161878,43641570,1822,290608,4152,14.25
138,43314815,16215426,430606,100350,89456115,19,19461,13193,162968,44026590,1822,290608,4152,16.95
139,43690022,16311224,433345,100350,90014519,19,19461,13193,164120,44408980,1822,290608,4152,14.26
140,44101197,16406698,436182,100350,90531439,19,19461,13193,165139,44828273,1822,290608,4152,14.47
141,44476048,16522522,438662,100350,91075680,19,19461,13193,166379,45209129,1822,290608,4152,16.17
142,44796458,16618217,441811,100350,91676735,19,19461,13193,167509,45540613,1822,290608,4152,13.79
143,45131676,16707784,445546,100350,99388171,19,19461,13193,168576,45891572,1822,290608,4152,13.27
144,45467261,16803459,448364,100350,92862964,19,19461,13193,169666,46239855,1822,290608,4152,13.98
145,45796791,16902132,452236,100350,93455725,19,19461,13193,170834,46581354,1822,290608,4152,14.09
146,46124880,17010863,455504,100350,94053173,19,19461,13193,171827,46913951,1822,290608,4152,16.12
147,46498261,17119107,458581,100350,94605057,19,19461,13193,172907,47292487,1822,290608,4152,15.67
148,46885243,17236453,463951,100350,95140679,19,19461,13193,174146,47675435,1822,290608,4152,16.80
149,47288897,17339071,467174,100350,95665039,19,19461,13193,175192,48087400,1822,290608,4152,14.41
150,47670474,17436468,470623,100350,96206879,19,19461,13193,176326,48477188,1822,290608,4152,14.68
