period,experiment_runn,measurer,IDLE,tiT,sys_evt,ipc0,wifi,esp_timer,Tmr Svc,ipc1,Heap,Stack,Mbps
49,2600919,348604,41237912,41396473,13826,1856,9488215,56093,18,19513,290608,4152,12.19,100594
50,2656629,361796,11133501,42319667,13826,1856,9676507,57184,18,19513,290608,4152,12.33,100594
51,2711871,365561,11215100,43241744,13826,1856,9868602,58283,18,19513,290608,4152,12.33,100594
52,2767019,369035,11299008,44154281,13826,1856,10057440,59371,18,19513,290608,4152,12.23,100594
53,2818678,372151,11426873,45025602,13826,1856,10234205,60517,18,19513,290608,4152,11.56,100594
54,2876285,375783,11520237,45929029,13826,1856,10417001,61577,18,19513,290608,4152,12.10,100594
55,2931091,379806,11589615,46853353,13826,1856,10608753,62632,18,19513,290608,4152,12.41,100594
56,2985926,389739,11665764,47773201,13826,1856,10799280,63698,18,19513,290608,4152,12.38,100594
57,3042384,396673,11751390,48685544,13826,1856,10989331,64713,18,19513,290608,4152,12.22,100594
58,3098848,404862,11847384,49594557,13826,1856,11176981,65775,18,19513,290608,4152,12.20,100594
59,3154425,412080,11936282,50512019,13826,1856,11368940,66933,18,19513,290608,4152,12.52,100594
60,3210040,416170,12022076,51412504,13826,1856,11554840,68026,18,19513,290608,4152,12.03,100594
61,3267486,428079,12098001,52336403,13826,1856,11750210,69212,18,19513,290608,4152,12.58,100594
62,3322406,439322,12182267,53270328,13826,1856,11944490,70309,18,19513,290608,4152,12.51,100594
63,3378896,445899,52141393,54194789,13826,1856,12138017,71428,18,19513,290608,4152,12.54,100594
64,3434385,458758,12330192,55125869,13826,1856,12331613,72578,18,19513,290608,4152,12.44,100594
65,3491595,462217,53681261,56031989,13826,1856,12531072,73663,18,19513,290608,4152,12.66,100594
66,3547575,477283,12494416,56988569,13826,1856,12722172,74823,18,19513,290608,4152,12.52,100594
67,3604079,484297,55247793,57888969,13826,1856,12914545,75916,18,19513,290608,4152,12.23,100594
68,3657960,495207,12733275,58783529,13826,1856,13096440,77006,18,19513,290608,4152,11.68,100594
69,3714281,498930,12828528,59682678,13826,1856,13279126,78164,18,19513,290608,4152,11.99,100594
70,3769438,501848,12903549,60601299,13826,1856,13468745,79259,18,19513,290608,4152,12.31,100594
71,3824163,505792,58417835,61487043,13826,1856,13651354,80276,18,19513,290608,4152,11.64,100594
72,3878573,509379,13114545,62392708,13826,1856,13835618,81392,18,19513,290608,4152,12.06,100594
73,3934800,512454,13198493,63306172,13826,1856,14020064,82443,18,19513,290608,4152,12.22,100594
74,3988439,515694,60759453,64223618,13826,1856,14207219,83467,18,19513,290608,4152,12.23,100594
75,4043578,522808,13370281,65117424,13826,1856,14391644,84566,18,19513,290608,4152,11.90,100594
76,4096084,530679,13495661,65993276,13826,1856,14571244,85615,18,19513,290608,4152,11.69,100594
77,4150697,538126,63102555,66854319,13826,1856,14751541,86730,18,19513,290608,4152,11.50,100594
78,4208341,549742,13732215,67785390,13826,1856,14937049,87804,18,19513,290608,4152,12.36,100594
79,4261636,553391,13843159,68671890,13826,1856,15119482,88786,18,19513,290608,4152,11.78,100594
80,4316065,556636,13935432,69569437,13826,1856,15301663,89917,18,19513,290608,4152,12.00,100594
81,4370184,559791,14019112,70480780,13826,1856,15489578,90961,18,19513,290608,4152,12.15,100594
82,4424994,568659,14118098,71382230,13826,1856,15677433,92068,18,19513,290608,4152,12.04,100594
83,4482381,576118,14189077,72311816,13826,1856,15874293,93203,18,19513,290608,4152,12.51,100594
84,4538897,579451,14265222,73231689,13826,1856,16066115,94232,18,19513,290608,4152,12.36,100594
85,4594322,586359,14337530,74156869,13826,1856,16256063,95332,18,19513,290608,4152,12.35,100594
86,4649522,594601,14423950,75068272,13826,1856,16444696,96360,18,19513,290608,4152,12.21,100594
87,4705938,599150,14500630,75996261,13826,1856,16636362,97423,18,19513,290608,4152,12.47,100594
88,4761116,609506,14590249,76920372,13826,1856,16828969,98539,18,19513,290608,4152,12.51,100594
89,4817937,615910,72449700,77840539,13826,1856,17020652,99648,18,19513,290608,4152,12.35,100594
90,4872886,632761,14784825,78747563,13826,1856,17209997,100743,18,19513,290608,4152,12.08,100594
91,4925311,640207,14910966,79627484,13826,1856,17391021,101930,18,19513,290608,4152,11.58,100594
92,4980210,644024,14986843,80543848,13826,1856,17580340,103027,18,19513,290608,4152,12.25,100594
93,5035648,648370,15105266,81421373,13826,1856,17760762,104087,18,19513,290608,4152,11.60,100594
94,5091026,653038,15199507,82326889,13826,1856,17947603,105217,18,19513,290608,4152,12.14,100594
95,5144648,660627,15298048,83226995,13826,1856,18135447,106334,18,19513,290608,4152,11.95,100594
96,5198033,668689,77933765,84119062,13826,1856,18317968,107494,18,19513,290608,4152,11.75,100594
97,5250861,684341,15525135,85009256,13826,1856,18500575,108532,18,19513,290608,4152,11.59,100594
98,5303733,694545,15652437,85881069,13826,1856,18680424,109618,18,19513,290608,4152,11.58,100594
99,5356845,701505,80306944,86726863,13826,1856,18856683,110700,18,19513,290608,4152,11.26,100594
100,5407572,705192,15933030,87598015,13826,1856,19035862,111754,18,19513,290608,4152,11.58,100594
101,5461520,715222,16087706,88439266,13826,1856,19208690,112812,18,19513,290608,4152,11.12,100594
102,5516309,722866,82666387,89345726,13826,1856,19397282,113846,18,19513,290608,4152,12.01,100594
103,5566074,736730,16342546,90210839,13826,1856,19567092,114923,18,19513,290608,4152,11.16,100594
104,5620464,740557,16432629,91117967,13826,1856,19751093,116014,18,19513,290608,4152,11.96,100594
105,5673637,747121,16533032,92015774,13826,1856,19933436,117120,18,19513,290608,4152,11.81,100594
106,5726226,754153,16659823,92890809,13826,1856,20110760,118201,18,19513,290608,4152,11.44,100594
107,5782709,759977,86630826,93788615,13826,1856,20291670,119358,18,19513,290608,4152,11.93,100594
108,5838219,774673,87434805,94687503,13826,1856,20470018,120434,18,19513,290608,4152,11.74,100594
109,5890665,777859,17026303,95548779,13826,1856,20642480,121500,18,19513,290608,4152,11.21,100594
110,5941812,780947,17153782,96418374,13826,1856,20815336,122620,18,19513,290608,4152,11.32,100594
111,5991447,784318,17322889,97247998,13826,1856,20979418,123715,18,19513,290608,4152,10.56,100594
112,6045329,787526,17444295,98115738,13826,1856,21154497,124718,18,19513,290608,4152,11.44,100594
113,6099067,794714,17568073,98989042,13826,1856,21329857,125747,18,19513,290608,4152,11.36,100594
114,6154661,800875,17653269,99911773,13826,1856,21518109,126824,18,19513,290608,4152,12.38,100594
115,6211342,804341,17726707,100836926,13826,1856,21714652,127880,18,19513,290608,4152,13.06,100594
116,6272148,813877,17820902,101740215,13826,1856,21915705,128967,18,19513,290608,4152,13.27,100594
117,6331052,820605,94479771,102618679,13826,1856,22107370,130057,18,19513,290608,4152,12.43,100594
118,6391891,835028,18082131,103483625,13826,1856,22292982,131155,18,19513,290608,4152,12.59,100594
119,6454763,840908,18170856,104400753,13826,1856,22496911,132253,18,19513,290608,4152,13.43,100594
120,6513830,844439,18271303,105291545,13826,1856,22691639,133320,18,19513,290608,4152,12.92,100594
121,6570763,851408,97557949,106127368,13826,1856,22870226,134427,18,19513,290608,4152,11.75,100594
122,6627341,857754,18565453,107004846,13826,1856,23054921,135525,18,19513,290608,4152,12.62,100594
123,6684306,861676,18704998,107857165,13826,1856,23236044,136492,18,19513,290608,4152,11.94,100594
124,6743263,865674,18781855,108788679,13826,1856,23424960,137551,18,19513,290608,4152,12.85,100594
125,6797595,868748,18873675,109687607,13826,1856,23609795,138637,18,19513,290608,4152,11.81,100594
126,6851968,877650,18942913,110620246,13826,1856,23801753,139743,18,19513,290608,4152,12.47,100594
127,6910039,884054,18994341,111567031,13826,1856,23995059,140819,18,19513,290608,4152,12.77,100594
128,6965107,892140,102999056,112471672,13826,1856,24184725,141932,18,19513,290608,4152,12.08,100594
129,7022243,908538,19180348,113413109,13826,1856,24374064,143015,18,19513,290608,4152,12.41,100594
130,7076706,912040,104568328,114302151,13826,1856,24559208,144089,18,19513,290608,4152,11.68,100594
131,7132633,915378,105340161,115189851,13826,1856,24746398,145173,18,19513,290608,4152,12.25,100594
132,7188940,918623,19488472,116080322,13826,1856,24935552,146272,18,19513,290608,4152,12.29,100594
133,7245698,923461,19555597,117020439,13826,1856,25128121,147359,18,19513,290608,4152,12.55,100594
134,7302159,935007,19643905,117944973,13826,1856,25313096,148515,18,19513,290608,4152,12.27,100594
135,7355255,941424,19742632,118843867,13826,1856,25499204,149635,18,19513,290608,4152,11.88,100594
136,7411349,945498,19851879,119735427,13826,1856,25678031,150689,18,19513,290608,4152,11.78,100594
137,7464432,949028,110035431,120634541,13826,1856,25864902,151689,18,19513,290608,4152,11.98,100594
138,7518217,965883,20031489,121565966,13826,1856,26054606,152803,18,19513,290608,4152,12.32,100594
139,7571756,975971,20137530,122458457,13826,1856,26238083,153905,18,19513,290608,4152,11.74,100594
140,7626345,984266,112385116,123359460,13826,1856,26421621,154982,18,19513,290608,4152,11.88,100594
141,7682959,997275,113166035,124257103,13826,1856,26605225,156095,18,19513,290608,4152,11.85,100594
142,7737071,1012628,20436305,125187588,13826,1856,26791559,157221,18,19513,290608,4152,12.33,100594
143,7792956,1015746,20508805,126103275,13826,1856,26978168,158209,18,19513,290608,4152,12.20,100594
144,7844447,1019364,115535145,126940698,13826,1856,27150256,159250,18,19513,290608,4152,10.86,100594
145,7900112,1035764,20803574,127829374,13826,1856,27327711,160327,18,19513,290608,4152,11.43,100594
146,7947623,1040873,21018223,128613960,13826,1856,27479840,161396,18,19513,290608,4152,9.77,100594
147,7994099,1047531,21253319,129391918,13826,1856,27631024,162365,18,19513,290608,4152,9.65,100594
148,8040254,1051625,21488169,130154802,13826,1856,27772548,163442,18,19513,290608,4152,9.46,100594
149,8087786,1055309,119638332,130911569,13826,1856,27917852,164549,18,19513,290608,4152,9.25,100594
150,8138255,1058253,120453444,131727332,13826,1856,28075511,165605,18,19513,290608,4152,10.34,100594
151,8187980,1064035,22099117,132532372,13826,1856,28227766,166599,18,19513,290608,4152,10.19,100594
152,8236684,1070596,22319713,133324744,13826,1856,28379105,167788,18,19513,290608,4152,9.90,100594
153,8291905,1073956,122889970,134208326,13826,1856,28556296,168838,18,19513,290608,4152,11.59,100594
154,8342755,1077731,22609880,135029479,13826,1856,28717673,169910,18,19513,290608,4152,10.61,100594
155,8394939,1081214,22758420,135883329,13826,1856,28886576,170925,18,19513,290608,4152,11.13,100594
156,8448327,1084279,22875804,136764699,13826,1856,29059623,172024,18,19513,290608,4152,11.56,100594
157,8503289,1088159,22956515,137683246,13826,1856,29242451,173036,18,19513,290608,4152,12.19,100594
158,8556595,1091065,23052806,138583613,13826,1856,29427911,174072,18,19513,290608,4152,11.83,100594
159,8613223,1094923,23136381,139506504,13826,1856,29619106,175122,18,19513,290608,4152,12.30,100594
160,8668099,1098230,128402195,140423768,13826,1856,29809314,176205,18,19513,290608,4152,12.15,100594
161,8720978,1101866,23331955,141298256,13826,1856,29988035,177231,18,19513,290608,4152,11.45,100594
162,8773485,1106252,129969160,142178619,13826,1856,30166703,178294,18,19513,290608,4152,11.59,100594
163,8827460,1122032,23574437,143048507,13826,1856,30340635,179415,18,19513,290608,4152,11.23,100594
164,8880944,1128446,23685760,143942048,13826,1856,30518254,180488,18,19513,290608,4152,11.72,100594
165,8934809,1132838,23788025,144850703,13826,1856,30699971,181564,18,19513,290608,4152,12.14,100594
166,8989969,1136416,133135494,145732365,13826,1856,30878841,182567,18,19513,290608,4152,11.57,100594
167,9045505,1151247,23997565,146656452,13826,1856,31064380,183638,18,19513,290608,4152,12.16,100594
168,9100791,1154917,24070974,147574149,13826,1856,31249781,184728,18,19513,290608,4152,12.21,100594
169,9155035,1158482,24161015,148482634,13826,1856,31435699,185769,18,19513,290608,4152,12.10,100594
170,9209207,1161806,136262313,149401807,13826,1856,31626242,186813,18,19513,290608,4152,12.17,100594
171,9262140,1164947,24331939,150315407,13826,1856,31815811,187906,18,19513,290608,4152,12.16,100594
172,9312841,1169988,24456312,151188586,13826,1856,31996524,188935,18,19513,290608,4152,11.36,100594
173,9365270,1177029,138623355,152061679,13826,1856,32178729,190009,18,19513,290608,4152,11.45,100594
174,9417997,1190650,24718646,152943259,13826,1856,32355618,191103,18,19513,290608,4152,11.49,100594
175,9473063,1196158,24806344,153843694,13826,1856,32541055,192089,18,19513,290608,4152,12.00,100594
176,9525195,1207904,24953435,154714556,13826,1856,32715207,193187,18,19513,290608,4152,11.32,100594
177,9580166,1215586,141792369,155617459,13826,1856,32899002,194264,18,19513,290608,4152,11.98,100594
178,9591417,1230453,142737064,155994101,13826,1856,32954699,195716,18,19513,290608,4152,2.42,100594
179,9593191,1233719,143710537,156236031,13826,1856,32979395,197201,18,19513,290608,4152,0.21,100594
period,experiment_runn,measurer,IDLE,tiT,sys_evt,ipc0,wifi,esp_timer,Tmr Svc,ipc1,Heap,Stack,Mbps,main
0,9602276,1237846,144658290,156539776,13826,1856,33023708,198689,18,19513,290608,4152,1.60,100594
1,392,179,4381513,7749,24508,1856,699303,3496,18,19513,290608,4152,0.01,100283
2,4380,11671,4555714,12304,24508,1856,714548,4991,18,19513,290608,4152,0.00,100283
3,4380,14280,5539506,14176,24508,1856,729036,6392,18,19513,290608,4152,0.00,100283
4,78087,17152,6271174,836854,24508,1856,939152,7500,18,19513,290608,4152,14.29,100283
5,145410,20442,7004097,1725235,24508,1856,1156820,8644,18,19513,290608,4152,14.68,100283
6,202344,36441,6773805,2643985,24508,1856,1345622,9710,18,19513,290608,4152,12.40,100283
7,254435,39888,8600081,3481935,24508,1856,1511736,10791,18,19513,290608,4152,10.60,100283
8,309877,46719,7023213,4387499,24508,1856,1692972,11857,18,19513,290608,4152,11.78,100283
9,364565,53236,7162132,5260126,24508,1856,1870106,13069,18,19513,290608,4152,11.51,100283
10,415745,56520,7284151,6134803,24508,1856,2045645,14109,18,19513,290608,4152,11.22,100283
11,469281,64243,11754056,7049297,24508,1856,2230615,15193,18,19513,290608,4152,11.78,100283
12,522432,75413,7474918,7985811,24508,1856,2413407,16325,18,19513,290608,4152,11.92,100283
13,578046,79339,7549504,8907401,24508,1856,2602298,17364,18,19513,290608,4152,12.19,100283
14,632103,87987,7636435,9863006,24508,1856,2787024,18472,18,19513,290608,4152,12.01,100283
15,683328,91869,7757263,10743814,24508,1856,2963363,19552,18,19513,290608,4152,11.14,100283
16,735289,99630,7843825,11657264,24508,1856,3146164,20679,18,19513,290608,4152,11.51,100283
17,786715,109732,7977528,12548706,24508,1856,3319258,21802,18,19513,290608,4152,11.29,100283
18,839002,112850,8095835,13421785,24508,1856,3489427,22880,18,19513,290608,4152,11.11,100283
19,892397,116214,8178297,14339639,24508,1856,3670550,23935,18,19513,290608,4152,11.90,100283
20,946953,126970,8260719,15301377,24508,1856,3860683,25010,18,19513,290608,4152,12.30,100283
21,1002055,129969,19748796,16196954,24508,1856,4054197,26132,18,19513,290608,4152,12.14,100283
22,1061233,141638,8454698,17130650,24508,1856,4255090,27236,18,19513,290608,4152,12.90,100283
23,1117044,145202,8555461,18024953,24508,1856,4454301,28371,18,19513,290608,4152,12.63,100283
24,1171218,148568,8631869,18967858,24508,1856,4646781,29449,18,19513,290608,4152,12.20,100283
25,1227028,155412,8716052,19877086,24508,1856,4838826,30563,18,19513,290608,4152,12.36,100283
26,1282320,158517,8828624,20771576,24508,1856,5023137,31604,18,19513,290608,4152,11.89,100283
27,1333432,162638,9012619,21590400,24508,1856,5190327,32756,18,19513,290608,4152,10.53,100283
28,1389370,173820,9146803,22486608,24508,1856,5372760,33855,18,19513,290608,4152,12.02,100283
29,1445969,177125,9246390,23388470,24508,1856,5561299,34947,18,19513,290608,4152,12.44,100283
30,1503257,180718,26835579,24287977,24508,1856,5754880,35976,18,19513,290608,4152,12.39,100283
31,1562862,196717,9432048,25225157,24508,1856,5953799,37064,18,19513,290608,4152,13.02,100283
32,1622485,200222,9548042,26108479,24508,1856,6153187,38226,18,19513,290608,4152,12.94,100283
33,1685056,204035,9629400,27023830,24508,1856,6369029,39310,18,19513,290608,4152,13.92,100283
34,1743938,207125,9730256,27925792,24508,1856,6570359,40439,18,19513,290608,4152,13.05,100283
35,1800559,211574,9840054,28807483,24508,1856,6762207,41531,18,19513,290608,4152,12.32,100283
36,1858550,214611,9916861,29724523,24508,1856,6961110,42609,18,19513,290608,4152,12.89,100283
37,1910197,218399,10097323,30547034,24508,1856,7127879,43677,18,19513,290608,4152,11.21,100283
38,1965076,226338,10247663,31397539,24508,1856,7310583,44708,18,19513,290608,4152,11.49,100283
39,2023634,233905,10360747,32310030,24508,1856,7510723,45952,18,19513,290608,4152,13.13,100283
40,2080227,237747,34576750,33122223,24508,1856,7695220,47045,18,19513,290608,4152,11.93,100283
41,2131405,244582,10829063,33850555,24508,1856,7861418,48102,18,19513,290608,4152,11.01,100283
42,2197721,250402,10945799,34740391,24508,1856,8064930,49233,18,19513,290608,4152,14.07,100283
43,2248119,253717,11257114,35432243,24508,1856,8215153,50308,18,19513,290608,4152,9.89,100283
44,2300744,257822,11557307,36132053,24508,1856,8378925,51367,18,19513,290608,4152,10.61,100283
45,2345022,261293,11919596,36795055,24508,1856,8515576,52380,18,19513,290608,4152,8.99,100283
46,2388018,264207,39434172,37424920,24508,1856,8649154,53446,18,19513,290608,4152,8.68,100283
47,2439687,267324,12563757,38156995,24508,1856,8806011,54531,18,19513,290608,4152,10.44,100283
48,2487476,274780,12941941,38789099,24508,1856,8939787,55627,18,19513,290608,4152,9.09,100283
49,2541220,278401,13225435,39498874,24508,1856,9097690,56649,18,19513,290608,4152,10.86,100283
50,2603251,285626,13373166,40369139,24508,1856,9302724,57837,18,19513,290608,4152,13.71,100283
51,2666276,291981,13540985,41199668,24508,1856,9507366,58855,18,19513,290608,4152,13.53,100283
52,2730396,294992,13668994,42061449,24508,1856,9713896,59932,18,19513,290608,4152,13.91,100283
53,2795678,299051,13808962,42931876,24508,1856,9924464,61048,18,19513,290608,4152,14.06,100283
54,2855970,302435,13952180,43795724,24508,1856,10136402,62122,18,19513,290608,4152,13.86,100283
55,2915311,305868,14145028,44590369,24508,1856,10332956,63169,18,19513,290608,4152,12.69,100283
56,2976009,309108,14318921,45412162,24508,1856,10529563,64253,18,19513,290608,4152,13.42,100283
57,3043223,313412,14416343,46313240,24508,1856,10752008,65334,18,19513,290608,4152,14.66,100283
58,3111678,317032,14495450,47242632,24508,1856,10979327,66440,18,19513,290608,4152,15.42,100283
59,3179165,320157,14599316,48137450,24508,1856,11199990,67541,18,19513,290608,4152,14.83,100283
60,3245708,323614,14711691,49034451,24508,1856,11422574,68676,18,19513,290608,4152,14.72,100283
61,3311214,327373,14812748,49949581,24508,1856,11649196,69787,18,19513,290608,4152,14.62,100283
62,3374190,330628,14916892,50843282,24508,1856,11865950,70964,18,19513,290608,4152,13.96,100283
63,3436023,334511,15039177,51721735,24508,1856,12071954,72047,18,19513,290608,4152,13.62,100283
64,3501571,338141,15110228,52649850,24508,1856,12293635,73169,18,19513,290608,4152,14.44,100283
65,3564912,345348,15216382,53544470,24508,1856,12507350,74331,18,19513,290608,4152,14.13,100283
66,3628808,348268,15344677,54405726,24508,1856,12712395,75374,18,19513,290608,4152,13.70,100283
67,3696292,351926,55353238,55254617,24508,1856,12909410,76488,18,19513,290608,4152,13.46,100283
68,3757134,355524,56108142,56089222,24508,1856,13110930,77597,18,19513,290608,4152,13.37,100283
69,3820786,358774,15850045,56898880,24508,1856,13309804,78648,18,19513,290608,4152,13.07,100283
70,3887822,362749,15957362,57784160,24508,1856,13531529,79821,18,19513,290608,4152,14.52,100283
71,3950714,366666,16084965,58661394,24508,1856,13747907,80950,18,19513,290608,4152,14.07,100283
72,4016131,370228,16202480,59535108,24508,1856,13958844,82016,18,19513,290608,4152,13.73,100283
73,4080456,376998,16292430,60437193,24508,1856,14178516,83074,18,19513,290608,4152,14.45,100283
74,4144870,380875,16398849,61324730,24508,1856,14393426,84116,18,19513,290608,4152,13.82,100283
75,4214735,385584,16482806,62226955,24508,1856,14615242,85228,18,19513,290608,4152,14.85,100283
76,4281673,389069,16597228,63111470,24508,1856,14835706,86390,18,19513,290608,4152,14.37,100283
77,4347343,395616,16765720,63960652,24508,1856,15035774,87507,18,19513,290608,4152,13.59,100283
78,4417583,401961,16835323,64897894,24508,1856,15271043,88640,18,19513,290608,4152,15.52,100283
79,4480251,405512,17027788,65712416,24508,1856,15463134,89760,18,19513,290608,4152,12.84,100283
80,4541590,411739,17223382,66517454,24508,1856,15662755,90897,18,19513,290608,4152,13.08,100283
81,4609099,418781,65785271,67419462,24508,1856,15883685,92031,18,19513,290608,4152,14.68,100283
82,4673478,422298,17479416,68272384,24508,1856,16093871,93120,18,19513,290608,4152,13.98,100283
83,4740964,427532,17597870,69157231,24508,1856,16313112,94262,18,19513,290608,4152,14.43,100283
84,4809471,433075,67992496,70050248,24508,1856,16530589,95394,18,19513,290608,4152,14.70,100283
85,4876003,436854,17808536,70944835,24508,1856,16743055,96409,18,19513,290608,4152,14.49,100283
86,4935220,440162,69534988,71693713,24508,1856,16910582,97486,18,19513,290608,4152,11.23,100283
87,5001308,447947,18254295,72509301,24508,1856,17095297,98593,18,19513,290608,4152,12.89,100283
88,5066741,455787,18376213,73387507,24508,1856,17301952,99736,18,19513,290608,4152,14.00,100283
89,5132149,464170,18500825,74279382,24508,1856,17507811,100894,18,19513,290608,4152,14.04,100283
90,5200536,467688,18620788,75160171,24508,1856,17714394,101947,18,19513,290608,4152,14.14,100283
91,5267475,471379,18712998,76071276,24508,1856,17932207,103077,18,19513,290608,4152,14.41,100283
92,5333377,477619,18832658,76960778,24508,1856,18152056,104232,18,19513,290608,4152,14.36,100283
93,5398629,483590,18915391,77879005,24508,1856,18368439,105319,18,19513,290608,4152,14.25,100283
94,5462551,490219,18997641,78807619,24508,1856,18587645,106458,18,19513,290608,4152,13.93,100283
95,5525135,497712,19072516,79737860,24508,1856,18811500,107544,18,19513,290608,4152,14.29,100283
96,5588604,501316,19165247,80659402,24508,1856,19028869,108732,18,19513,290608,4152,13.84,100283
97,5647194,504536,77798596,81555001,24508,1856,19240399,109836,18,19513,290608,4152,13.34,100283
98,5707381,521351,19386351,82457075,24508,1856,19444206,110954,18,19513,290608,4152,13.30,100283
99,5765364,527311,19548672,83291919,24508,1856,19638215,112063,18,19513,290608,4152,12.36,100283
100,5828361,530948,19655985,84194124,24508,1856,19849088,113153,18,19513,290608,4152,13.78,100283
101,5896132,534757,19743471,85100356,24508,1856,20067950,114302,18,19513,290608,4152,14.65,100283
102,5961964,538338,19850937,86002047,24508,1856,20282914,115382,18,19513,290608,4152,14.58,100283
103,6025694,541917,20037053,86813952,24508,1856,20475644,116518,18,19513,290608,4152,13.00,100283
104,6090450,550905,20180455,87676152,24508,1856,20682990,117621,18,19513,290608,4152,13.64,100283
105,6154174,554586,20294137,88560967,24508,1856,20897752,118764,18,19513,290608,4152,14.16,100283
106,6219100,561842,84586728,89408516,24508,1856,21104063,119846,18,19513,290608,4152,13.46,100283
107,6284046,565392,20528755,90309924,24508,1856,21325183,120849,18,19513,290608,4152,14.63,100283
108,6349047,571154,86055234,91230049,24508,1856,21544873,121968,18,19513,290608,4152,14.22,100283
109,6407774,576840,20687181,92151058,24508,1856,21750911,122954,18,19513,290608,4152,13.02,100283
110,6467166,584567,87582087,93056921,24508,1856,21956929,123962,18,19513,290608,4152,13.21,100283
111,6527005,589448,20873656,93951827,24508,1856,22162275,125021,18,19513,290608,4152,13.13,100283
112,6589190,595754,20953438,94879400,24508,1856,22372545,126051,18,19513,290608,4152,13.66,100283
113,6650727,606838,21068042,95790779,24508,1856,22586445,127113,18,19513,290608,4152,13.71,100283
114,6709248,610068,21184360,96665309,24508,1856,22781889,128180,18,19513,290608,4152,12.56,100283
115,6769448,613522,21290242,97560010,24508,1856,22992628,129204,18,19513,290608,4152,13.46,100283
116,6833554,620508,21365641,98501254,24508,1856,23223675,130270,18,19513,290608,4152,14.69,100283
117,6897135,626673,21452023,99413836,24508,1856,23448172,131265,18,19513,290608,4152,14.48,100283
118,6959295,631020,21536619,100333970,24508,1856,23668487,132316,18,19513,290608,4152,14.13,100283
119,7020907,638191,21637046,101229975,24508,1856,23883535,133361,18,19513,290608,4152,13.48,100283
120,7078960,644479,21726373,102135857,24508,1856,24092635,134414,18,19513,290608,4152,13.15,100283
121,7138702,647630,21810338,103044391,24508,1856,24300640,135385,18,19513,290608,4152,13.31,100283
122,7201876,650708,21899307,103938722,24508,1856,24513059,136378,18,19513,290608,4152,13.45,100283
123,7262334,654455,21975680,104857174,24508,1856,24721573,137358,18,19513,290608,4152,13.60,100283
124,7325549,659932,22073220,105754175,24508,1856,24938253,138418,18,19513,290608,4152,13.98,100283
125,7392227,663513,22156743,106667819,24508,1856,25164349,139534,18,19513,290608,4152,14.97,100283
126,7459114,667326,22256951,107570942,24508,1856,25391175,140615,18,19513,290608,4152,14.61,100283
127,7522365,677691,22384200,108465592,24508,1856,25613110,141677,18,19513,290608,4152,14.19,100283
128,7583438,685327,22487283,109355453,24508,1856,25831291,142713,18,19513,290608,4152,13.67,100283
129,7646105,689003,22573271,110276932,24508,1856,26052895,143750,18,19513,290608,4152,13.85,100283
130,7709197,692169,22674394,111176654,24508,1856,26272462,144871,18,19513,290608,4152,13.97,100283
131,7768305,696031,22792891,112064419,24508,1856,26484474,145884,18,19513,290608,4152,13.32,100283
132,7829762,698884,104110101,112959818,24508,1856,26697315,146896,18,19513,290608,4152,13.37,100283
133,7898636,704657,22935543,113902658,24508,1856,26923824,147946,18,19513,290608,4152,15.07,100283
134,7961120,710400,23057535,114781321,24508,1856,27140036,148998,18,19513,290608,4152,14.03,100283
135,8026934,716424,23142692,115690175,24508,1856,27368284,150056,18,19513,290608,4152,14.44,100283
136,8085530,720357,23240065,116606601,24508,1856,27580824,151137,18,19513,290608,4152,13.23,100283
137,8143127,725383,23345618,117497862,24508,1856,27785657,152216,18,19513,290608,4152,12.82,100283
138,8203052,732318,23455582,118391507,24508,1856,27990536,153277,18,19513,290608,4152,13.09,100283
139,8262639,737512,23535787,119303432,24508,1856,28201905,154334,18,19513,290608,4152,13.51,100283
140,8324611,745182,23617527,120210540,24508,1856,28412166,155360,18,19513,290608,4152,13.66,100283
141,8387444,748631,23706585,121110343,24508,1856,28624461,156472,18,19513,290608,4152,13.60,100283
142,8450115,759122,23773207,122058585,24508,1856,28849090,157554,18,19513,290608,4152,14.29,100283
143,8514329,766245,23883903,122953033,24508,1856,29075137,158647,18,19513,290608,4152,14.38,100283
144,8577951,772900,23999046,123839101,24508,1856,29301646,159767,18,19513,290608,4152,14.31,100283
145,8644362,778867,24129718,124701334,24508,1856,29521765,160767,18,19513,290608,4152,14.28,100283
146,8708109,782152,24240537,125585789,24508,1856,29743691,161813,18,19513,290608,4152,14.43,100283
147,8771800,785904,24380229,126439240,24508,1856,29965532,162814,18,19513,290608,4152,13.88,100283
148,8835333,789023,24493772,127329876,24508,1856,30184947,163852,18,19513,290608,4152,14.42,100283
149,8896714,792361,24598598,128221674,24508,1856,30401676,164854,18,19513,290608,4152,13.85,100283
150,8954710,797616,24733699,129076495,24508,1856,30603087,165884,18,19513,290608,4152,12.76,100283
151,9014667,801325,24831141,129965869,24508,1856,30812451,166915,18,19513,290608,4152,13.27,100283
152,9077259,804849,24944200,130854295,24508,1856,31029430,168007,18,19513,290608,4152,13.82,100283
153,9144687,808153,25054956,131745297,24508,1856,31253097,169034,18,19513,290608,4152,14.66,100283
154,9211707,816330,25146660,132669817,24508,1856,31479857,170089,18,19513,290608,4152,14.94,100283
155,9276800,819750,25242040,133582399,24508,1856,31704739,171214,18,19513,290608,4152,14.57,100283
156,9338962,823338,25358855,134469722,24508,1856,31924107,172255,18,19513,290608,4152,13.70,100283
