period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
148,8409206,576925,127827445,21681876,18,19523,24383,233500,19557122,1881,206992,4152,9.21,99353
149,8469964,580321,128654310,21823900,18,19523,24383,235154,19692670,1881,206992,4152,8.63,99353
150,8522183,583714,129502500,21960257,18,19523,24383,236803,19813497,1881,206992,4152,7.55,99353
151,8575766,587141,130344508,22117854,18,19523,24383,238538,19937808,1881,206992,4152,7.85,99353
152,8637501,590148,131174842,22260782,18,19523,24383,239906,20072675,1881,206992,4152,9.10,99353
153,8694639,592892,132015281,22397225,18,19523,24383,241420,20199830,1881,206992,4152,7.86,99353
154,8756924,596295,132844588,22538938,18,19523,24383,243021,20333967,1881,206992,4152,8.63,99353
155,8815167,599768,133665725,22677447,18,19523,24383,244435,20462459,1881,206992,4152,8.49,99353
156,8871422,602811,134530035,22808740,18,19523,24383,245939,20584968,1881,206992,4152,7.69,99353
157,8924476,606207,135378087,22938106,18,19523,24383,247361,20704670,1881,206992,4152,7.55,99353
158,8991896,609923,136158338,23122139,18,19523,24383,248790,20854983,1881,206992,4152,9.71,99353
159,9040677,613033,137042940,23244882,18,19523,24383,250513,20971786,1881,206992,4152,7.13,99353
160,9103315,616411,137866708,23418392,18,19523,24383,252051,21110738,1881,206992,4152,9.05,99353
161,9160375,619820,138710405,23558055,18,19523,24383,253647,21233545,1881,206992,4152,7.94,99353
162,9215908,623030,139547215,23695899,18,19523,24383,255162,21365347,1881,206992,4152,8.24,99353
163,9276458,626423,140379537,23863035,18,19523,24383,256786,21498041,1881,206992,4152,8.63,99353
164,9328251,629816,141225953,23990075,18,19523,24383,258272,21617281,1881,206992,4152,7.55,99353
165,9383880,638409,142009538,24121431,18,19523,24383,259964,21746215,1881,206992,4152,8.08,99353
166,9447653,649432,142910615,24292942,18,19523,24383,261648,21887982,1881,206992,4152,9.17,99353
167,9501353,652970,143667216,24458154,18,19523,24383,263404,22020724,1881,206992,4152,8.31,99353
168,9503170,656169,144633998,24493074,18,19523,24383,265138,22044633,1881,206992,4152,0.27,99353
169,9613698,667682,145456679,24754426,18,19523,24383,266660,22269255,1881,206992,4152,15.59,99353
170,9615727,671170,146423600,24820116,18,19523,24383,268394,22296129,1881,206992,4152,0.48,99353
171,9734617,673796,147118577,25092375,18,19523,24383,269546,22535160,1881,206992,4152,16.87,99353
172,9746610,677267,148061446,25149224,18,19523,24383,271186,22581700,1881,206992,4152,2.02,99353
173,9855049,680668,148778830,25406460,18,19523,24383,272500,22796971,1881,206992,4152,15.06,99353
174,9858932,684147,149740273,25476862,18,19523,24383,274187,22829347,1881,206992,4152,0.93,99353
175,9880877,687544,150668075,25544763,18,19523,24383,275798,22885658,1881,206992,4152,2.86,99353
176,9971844,690953,151227362,25770466,18,19523,24383,276965,23080058,1881,206992,4152,13.17,99353
177,10070209,694245,152162711,26005983,18,19523,24383,278345,23283171,1881,206992,4152,14.08,99353
178,10138509,697507,152734417,26192976,18,19523,24383,279861,23439831,1881,206992,4152,10.10,99353
179,10186437,700814,153832632,26284889,18,19523,24383,281592,23549719,1881,206992,4152,6.93,99353
