period,experiment_runn,measurer,IDLE,tiT,TmrSvc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
131,10139086,463711,24689076,109449376,19,19470,23714,166815,29824391,1843,290608,4152,16.92
132,10218178,467516,24827384,110295738,19,19470,23714,168160,30051274,1843,290608,4152,16.50
133,10296106,470919,24971968,111147859,19,19470,23714,169415,30282481,1843,290608,4152,16.67
134,10374814,474142,25086295,112025903,19,19470,23714,170734,30521596,1843,290608,4152,17.19
135,10454045,477719,25215581,112891028,19,19470,23714,171967,30752573,1843,290608,4152,16.81
136,10530184,481486,25351512,113743997,19,19470,23714,173131,30980116,1843,290608,4152,16.63
137,10609777,484687,102392058,114613935,19,19470,23714,174453,31213816,1843,290608,4152,16.85
138,10684547,487882,103109739,115446364,19,19470,23714,175695,31443375,1843,290608,4152,16.13
139,10759168,490925,25769528,116287804,19,19470,23714,176914,31671374,1843,290608,4152,16.41
140,10835335,494697,25902817,117149184,19,19470,23714,178201,31904872,1843,290608,4152,16.72
141,10910161,498407,26063385,117985339,19,19470,23714,179521,32133936,1843,290608,4152,16.20
142,10987339,502251,26210589,118833778,19,19470,23714,180863,32366199,1843,290608,4152,16.45
143,11065008,505999,26334591,119706640,19,19470,23714,182078,32602666,1843,290608,4152,16.98
144,11140310,509280,26456672,120568868,19,19470,23714,183319,32835688,1843,290608,4152,16.71
145,11213959,513142,26624849,121387685,19,19470,23714,184657,33061983,1843,290608,4152,15.87
146,11289083,516352,26794544,122209689,19,19470,23714,185927,33284720,1843,290608,4152,15.92
147,11366559,519936,26949803,123042078,19,19470,23714,187239,33505078,1843,290608,4152,16.08
148,11445746,523106,27048811,123931231,19,19470,23714,188467,33744454,1843,290608,4152,17.29
149,11522224,526629,27166731,124807981,19,19470,23714,189696,33981497,1843,290608,4152,16.99
150,11601859,529911,27277144,125683334,19,19470,23714,190963,34215630,1843,290608,4152,16.94
151,11681154,533749,27406334,126539185,19,19470,23714,192195,34444634,1843,290608,4152,16.60
152,11755000,536723,113184432,127317578,19,19470,23714,193673,34651398,1843,290608,4152,15.03
153,11757719,540171,114147818,127371865,19,19470,23714,195403,34683960,1843,290608,4152,0.70
154,11759299,543538,115120348,127396898,19,19470,23714,197049,34707878,1843,290608,4152,0.21
155,11776502,547116,30372033,127571419,19,19470,23714,198624,34767521,1843,290608,4152,3.20
156,11851875,550628,116789903,128320716,19,19470,23714,199771,34963738,1843,290608,4152,14.39
157,11929702,553765,30845093,129073381,19,19470,23714,200996,35162602,1843,290608,4152,14.65
158,12000493,556850,118301057,129759700,19,19470,23714,202245,35342918,1843,290608,4152,13.24
159,12078609,560071,31352849,130554798,19,19470,23714,203475,35549374,1843,290608,4152,15.39
160,12155120,563913,31555400,131339216,19,19470,23714,204661,35754243,1843,290608,4152,15.27
161,12234539,567503,31725342,132168445,19,19470,23714,205936,35972870,1843,290608,4152,16.16
162,12311666,570705,31877833,133007486,19,19470,23714,207198,36192823,1843,290608,4152,16.33
163,12392063,574467,32009441,133864164,19,19470,23714,208353,36419437,1843,290608,4152,16.71
164,12472259,578063,32131059,134740732,19,19470,23714,209725,36651588,1843,290608,4152,17.04
165,12552260,581728,32248205,135621486,19,19470,23714,211053,36883965,1843,290608,4152,17.03
166,12629900,585089,32390742,136470795,19,19470,23714,212360,37108394,1843,290608,4152,16.48
167,12713159,588371,32515897,137324681,19,19470,23714,213566,37333102,1843,290608,4152,16.74
168,12795115,591651,32668443,138164154,19,19470,23714,214859,37552746,1843,290608,4152,16.31
169,12876744,594868,126230945,139043200,19,19470,23714,216100,37788221,1843,290608,4152,17.09
170,12957070,597800,32888361,139927457,19,19470,23714,217292,38024896,1843,290608,4152,17.35
171,13037475,601320,33021592,140781921,19,19470,23714,218594,38254701,1843,290608,4152,16.64
172,13118828,604747,33128023,141672852,19,19470,23714,219929,38490749,1843,290608,4152,17.39
173,13198979,608802,33249099,142543943,19,19470,23714,221245,38721871,1843,290608,4152,17.04
174,13276153,612275,33378150,143404889,19,19470,23714,222530,38953517,1843,290608,4152,16.78
175,13356158,615539,130483553,144274694,19,19470,23714,223733,39182779,1843,290608,4152,16.97
176,13437919,619370,33603972,145157276,19,19470,23714,225000,39416783,1843,290608,4152,17.36
177,13517508,622877,33717348,146037472,19,19470,23714,226238,39650095,1843,290608,4152,17.09
178,13598688,626065,33835672,146904628,19,19470,23714,227455,39880023,1843,290608,4152,16.98
179,13677637,629892,33952021,147773946,19,19470,23714,228703,40112239,1843,290608,4152,16.97
