period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
164,18626433,536872,118529841,38193382,18,19515,24515,200938,38276272,1881,206992,4152,16.59,99289
165,18743611,539601,119229687,38427580,18,19515,24515,202125,38509008,1881,206992,4152,16.59,99289
166,18858171,542251,119930218,38657715,18,19515,24515,203317,38739785,1881,206992,4152,16.33,99289
167,18972068,545694,120630255,38885649,18,19515,24515,204352,38968486,1881,206992,4152,16.43,99289
168,19088184,548323,126725433,39119964,18,19515,24515,205497,39201958,1881,206992,4152,16.84,99289
169,19202247,551233,122028887,39349052,18,19515,24515,206787,39431313,1881,206992,4152,16.25,99289
170,19315626,554998,122730941,39577175,18,19515,24515,207942,39658877,1881,206992,4152,16.70,99289
171,19432695,557453,123433121,39811828,18,19515,24515,209012,39892616,1881,206992,4152,16.38,99289
172,19547030,560469,124139882,40040949,18,19515,24515,210134,40118035,1881,206992,4152,16.52,99289
173,19660186,563926,124831726,40270923,18,19515,24515,211260,40348998,1881,206992,4152,16.41,99289
174,19777633,567596,125529427,40506655,18,19515,24515,212420,40585395,1881,206992,4152,16.83,99289
175,19890475,570686,126235071,40733516,18,19515,24515,213642,40812695,1881,206992,4152,16.36,99289
176,20002453,574374,126938653,40960087,18,19515,24515,214899,41039619,1881,206992,4152,16.17,99289
177,20121236,577808,133291628,41198007,18,19515,24515,215969,41279657,1881,206992,4152,17.20,99289
178,20234391,580528,128327336,41425905,18,19515,24515,217157,41508632,1881,206992,4152,16.22,99289
179,20347721,583964,129029438,41652799,18,19515,24515,218301,41737869,1881,206992,4152,16.17,99289
