period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
155,20206977,514181,107849024,41123484,18,36506,24103,218928,36548657,1877,206992,4144,15.82
156,20337701,517397,113813233,41383783,18,36506,24103,220391,36769323,1877,206992,4144,15.95
157,20482987,520362,109163799,41667510,18,36506,24103,221910,37013252,1877,206992,4144,17.46
158,20623734,523520,109832278,41944250,18,36506,24103,223211,37249893,1877,206992,4144,16.89
159,20745691,526044,115881266,42217270,18,36506,24103,224558,37463824,1877,206992,4144,15.12
160,20876023,529063,111203107,42479206,18,36506,24103,225931,37691569,1877,206992,4144,16.14
161,21013224,531741,111869499,42749516,18,36506,24103,227336,37924413,1877,206992,4144,16.20
162,21155801,534869,117984789,43027020,18,36506,24103,228681,38161907,1877,206992,4144,16.91
163,21299518,538277,113180938,43310533,18,36506,24103,230164,38409797,1877,206992,4144,17.16
164,21438260,540985,113836059,43588436,18,36506,24103,231592,38650402,1877,206992,4144,17.48
165,21568276,543820,114520772,43874724,18,36506,24103,233001,38873803,1877,206992,4144,15.88
166,21693519,546908,115209993,44124943,18,36506,24103,234177,39088260,1877,206992,4144,15.35
167,21828078,549363,121471493,44392297,18,36506,24103,235468,39312012,1877,206992,4144,16.08
168,21927883,552769,122234239,44598448,18,36506,24103,236747,39487960,1877,206992,4144,12.25
169,22060460,555727,117320882,44860097,18,36506,24103,238055,39714585,1877,206992,4144,16.27
170,22191826,558861,117998458,45122434,18,36506,24103,239392,39942093,1877,206992,4144,16.11
171,22331900,561496,118661268,45423058,18,36506,24103,240792,40179395,1877,206992,4144,16.93
172,22468197,564381,119327166,45693491,18,36506,24103,242243,40414908,1877,206992,4144,16.57
173,22614886,567147,125680519,45980129,18,36506,24103,243725,40662862,1877,206992,4144,17.46
174,22762946,570481,120613827,46267382,18,36506,24103,245091,40913446,1877,206992,4144,17.78
175,22904033,573551,127038250,46548642,18,36506,24103,246605,41157364,1877,206992,4144,17.61
176,23046859,576961,121932445,46827459,18,36506,24103,247854,41398698,1877,206992,4144,16.85
177,23185354,580273,122606419,47122777,18,36506,24103,249106,41632419,1877,206992,4144,16.51
178,23326069,583315,123262214,47399846,18,36506,24103,250351,41871115,1877,206992,4144,16.98
179,23469180,586778,129762271,47682722,18,36506,24103,251798,42117311,1877,206992,4144,17.50
