period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
74,4080997,269432,65730243,10320180,19,19528,24517,117574,9964120,1882,206992,4152,13.70,99318
75,4098852,272650,66665812,10356763,19,19528,24517,119184,10014110,1882,206992,4152,2.36,99318
76,4198498,275513,67393808,10561974,19,19528,24517,120589,10227041,1882,206992,4152,14.55,99318
77,4219771,278743,68316883,10606462,19,19528,24517,122195,10284719,1882,206992,4152,2.94,99318
78,4312883,281145,69053249,10800560,19,19528,24517,123620,10485509,1882,206992,4152,13.95,99318
79,4371921,284199,69876622,10924099,19,19528,24517,125321,10620042,1882,206992,4152,8.68,99318
80,4373310,287330,70850258,10929961,19,19528,24517,127058,10640972,1882,206992,4152,0.18,99318
81,4426436,290551,73345082,11041614,19,19528,24517,128497,10756025,1882,206992,4152,7.29,99318
82,4549406,293488,72375571,11288082,19,19528,24517,129936,11002236,1882,206992,4152,17.79,99318
83,4551006,295883,73347191,11299709,19,19528,24517,131470,11028107,1882,206992,4152,0.42,99318
84,4671239,298575,74032339,11536178,19,19528,24517,132703,11266252,1882,206992,4152,16.94,99318
85,4725698,302190,74870137,11652112,19,19528,24517,134329,11393138,1882,206992,4152,8.22,99318
86,4782576,304924,75702908,11773871,19,19528,24517,136188,11522895,1882,206992,4152,8.17,99318
87,4801421,308067,76628665,11819054,19,19528,24517,137794,11582328,1882,206992,4152,3.06,99318
88,4864322,311211,77450668,11945037,19,19528,24517,139337,11715595,1882,206992,4152,8.86,99318
89,4924428,313579,78275500,12071981,19,19528,24517,140766,11850358,1882,206992,4152,8.97,99318
90,4948158,316893,79199703,12119446,19,19528,24517,142400,11910611,1882,206992,4152,3.01,99318
91,5059118,319828,79901129,12342224,19,19528,24517,143809,12136094,1882,206992,4152,15.98,99318
92,5060704,323048,80874267,12350592,19,19528,24517,145437,12158252,1882,206992,4152,0.21,99318
93,5158909,326469,81614924,12542321,19,19528,24517,146707,12354372,1882,206992,4152,13.58,99318
94,5215232,329269,82448273,12662128,19,19528,24517,148304,12483725,1882,206992,4152,8.52,99318
95,5277069,332417,83271674,12789212,19,19528,24517,149852,12617703,1882,206992,4152,8.95,99318
96,5330995,335178,84110215,12904318,19,19528,24517,151690,12745371,1882,206992,4152,7.95,99318
97,5386213,338492,87109317,13014515,19,19528,24517,152988,12862494,1882,206992,4152,7.59,99318
98,5456043,341555,85757120,13158920,19,19528,24517,154616,13017194,1882,206992,4152,10.25,99318
99,5501907,344956,86617198,13255453,19,19528,24517,156182,13123907,1882,206992,4152,6.66,99318
100,5584819,348272,87397104,13420102,19,19528,24517,157505,13292658,1882,206992,4152,11.60,99318
101,5589191,351672,88357667,13436914,19,19528,24517,159123,13325132,1882,206992,4152,1.01,99318
102,5697124,354980,89063461,13653443,19,19528,24517,160828,13548875,1882,206992,4152,15.40,99318
103,5698953,357973,90034974,13662810,19,19528,24517,162660,13573176,1882,206992,4152,0.36,99318
104,5808745,361288,90730655,13886189,19,19528,24517,164304,13802312,1882,206992,4152,15.84,99318
105,5867791,364695,91554135,14010798,19,19528,24517,165745,13936914,1882,206992,4152,8.63,99318
106,5928541,368007,92377085,14133867,19,19528,24517,167603,14073402,1882,206992,4152,8.63,99318
107,5987087,371319,93203469,14256243,19,19528,24517,169344,14208394,1882,206992,4152,8.63,99318
108,6038131,374692,94047206,14364099,19,19528,24517,171083,14328622,1882,206992,4152,7.55,99318
109,6098627,377799,94879416,14488038,19,19528,24517,172615,14456755,1882,206992,4152,8.63,99318
110,6139510,381106,95751025,14575282,19,19528,24517,174120,14557021,1882,206992,4152,6.16,99318
111,6182993,384059,96613552,14670793,19,19528,24517,175795,14666823,1882,206992,4152,6.58,99318
112,6269730,387375,97377779,14844831,19,19528,24517,177248,14847275,1882,206992,4152,12.36,99318
113,6321472,390048,98227325,14956909,19,19528,24517,178738,14968248,1882,206992,4152,7.61,99318
114,6322955,393371,99202143,14963933,19,19528,24517,180260,14988059,1882,206992,4152,0.18,99318
115,6429961,396675,99906522,15182822,19,19528,24517,181724,15211338,1882,206992,4152,15.62,99318
116,6461702,400239,100805876,15246786,19,19528,24517,183141,15285732,1882,206992,4152,4.25,99318
117,6524286,403270,101624885,15378483,19,19528,24517,184797,15426641,1882,206992,4152,9.37,99318
118,6558290,406577,102521115,15447264,19,19528,24517,186370,15507181,1882,206992,4152,4.66,99318
119,6646100,409746,103266640,15631061,19,19528,24517,187870,15701673,1882,206992,4152,13.21,99318
120,6690377,413156,104125528,15727175,19,19528,24517,189597,15810680,1882,206992,4152,6.63,99318
121,6743487,416481,104969636,15835643,19,19528,24517,191003,15927981,1882,206992,4152,7.34,99318
122,6747509,419791,105930358,15852285,19,19528,24517,192781,15960608,1882,206992,4152,0.98,99318
123,6898199,423097,106537038,16149167,19,19528,24517,193976,16256976,1882,206992,4152,21.14,99318
124,6944306,426316,107388270,16254195,19,19528,24517,195682,16374519,1882,206992,4152,7.31,99318
125,6945835,429310,108361986,16260666,19,19528,24517,197478,16395121,1882,206992,4152,0.21,99318
126,7054532,432619,109065264,16486922,19,19528,24517,199147,16618880,1882,206992,4152,15.60,99318
127,7056032,436026,110037738,16493397,19,19528,24517,200853,16640717,1882,206992,4152,0.18,99318
128,7181144,439335,110705201,16742130,19,19528,24517,202296,16893252,1882,206992,4152,17.78,99318
129,7240934,442463,111534471,16867542,19,19528,24517,203716,17024518,1882,206992,4152,8.73,99318
130,7288978,445819,112386761,16969531,19,19528,24517,205432,17137126,1882,206992,4152,7.31,99318
131,7347020,448383,113208089,17097446,19,19528,24517,207352,17275321,1882,206992,4152,8.77,99318
132,7348775,451683,114180412,17104629,19,19528,24517,208916,17297226,1882,206992,4152,0.23,99318
133,7458061,454995,114884804,17324577,19,19528,24517,210004,17517456,1882,206992,4152,15.68,99318
134,7478798,457624,115812372,17372179,19,19528,24517,211471,17577525,1882,206992,4152,3.22,99318
135,7557610,461024,119972829,17528392,19,19528,24517,213103,17740964,1882,206992,4152,11.10,99318
136,7605006,464164,117457469,17628999,19,19528,24517,214778,17851183,1882,206992,4152,6.86,99318
137,7681098,467472,121686195,17779648,19,19528,24517,215957,18007385,1882,206992,4152,10.64,99318
138,7714340,470699,119142413,17853489,19,19528,24517,217638,18093447,1882,206992,4152,5.11,99318
139,7796005,473262,119923012,18016301,19,19528,24517,218974,18260820,1882,206992,4152,11.75,99318
140,7821328,475723,120830182,18076996,19,19528,24517,220591,18336996,1882,206992,4152,4.02,99318
141,7877587,479551,121668171,18191032,19,19528,24517,222096,18460269,1882,206992,4152,7.88,99318
142,7958031,482858,122435561,18361558,19,19528,24517,223621,18637641,1882,206992,4152,12.25,99318
143,8033380,486252,123227876,18511530,19,19528,24517,225137,18791555,1882,206992,4152,10.52,99318
144,8045174,489187,124172334,18543444,19,19528,24517,226802,18837124,1882,206992,4152,2.03,99318
145,8101923,492847,128697419,18656693,19,19528,24517,228093,18955684,1882,206992,4152,7.91,99318
146,8185120,495682,125789638,18827109,19,19528,24517,229576,19131681,1882,206992,4152,12.07,99318
147,8190019,499499,126756714,18839386,19,19528,24517,231214,19157873,1882,206992,4152,0.47,99318
148,8314732,501953,127417077,19096525,19,19528,24517,232735,19417482,1882,206992,4152,18.51,99318
149,8378351,505214,128241197,19227166,19,19528,24517,233984,19551636,1882,206992,4152,8.98,99318
150,8390439,508616,129183132,19258485,19,19528,24517,235737,19597608,1882,206992,4152,2.01,99318
151,8476217,512218,129955521,19427645,19,19528,24517,237262,19770902,1882,206992,4152,11.96,99318
152,8523930,515372,134711886,19525746,19,19528,24517,238835,19879699,1882,206992,4152,6.71,99318
153,8605437,518587,131601829,19688699,19,19528,24517,240063,20047959,1882,206992,4152,11.58,99318
154,8607171,521789,132570407,19700832,19,19528,24517,241574,20073815,1882,206992,4152,0.60,99318
155,8724315,525165,133256218,19938258,19,19528,24517,243012,20313624,1882,206992,4152,16.94,99318
156,8728946,527911,134216269,19956234,19,19528,24517,244697,20347463,1882,206992,4152,0.99,99318
157,8783681,531289,135052421,20071893,19,19528,24517,246047,20472406,1882,206992,4152,8.13,99318
158,8832129,534853,135911204,20168930,19,19528,24517,247674,20580495,1882,206992,4152,6.74,99318
159,8943768,538044,136608668,20397884,19,19528,24517,248959,20813720,1882,206992,4152,16.41,99318
160,8995079,541758,137461932,20500671,19,19528,24517,250480,20925080,1882,206992,4152,7.12,99318
161,9026235,544237,138355795,20571530,19,19528,24517,252262,21008301,1882,206992,4152,4.76,99318
162,9076549,547664,139205126,20671803,19,19528,24517,253983,21122186,1882,206992,4152,6.96,99318
163,9149191,550287,139998697,20823196,19,19528,24517,255501,21282095,1882,206992,4152,10.82,99318
164,9202132,554052,140846096,20931190,19,19528,24517,256942,21396475,1882,206992,4152,7.38,99318
165,9283439,556698,141612480,21104397,19,19528,24517,258229,21576727,1882,206992,4152,12.40,99318
166,9284821,560181,142585996,21110478,19,19528,24517,259883,21597513,1882,206992,4152,0.18,99318
167,9404695,563578,143262793,21347019,19,19528,24517,261213,21838748,1882,206992,4152,16.92,99318
168,9415896,567059,144203845,21377637,19,19528,24517,263141,21886293,1882,206992,4152,2.00,99318
169,9418709,570468,145176149,21384643,19,19528,24517,264900,21908018,1882,206992,4152,0.18,99318
170,9434976,573851,146105795,21426777,19,19528,24517,266525,21964062,1882,206992,4152,2.80,99318
171,9564254,577259,151267917,21683554,19,19528,24517,267868,22221770,1882,206992,4152,18.52,99318
172,9683661,580131,151984063,21931435,19,19528,24517,269169,22471316,1882,206992,4152,17.57,99318
173,9735756,583517,148286798,22041558,19,19528,24517,270845,22592376,1882,206992,4152,7.66,99318
174,9737239,586923,149258841,22048106,19,19528,24517,272620,22614478,1882,206992,4152,0.18,99318
175,9856908,590308,149946132,22287437,19,19528,24517,274062,22853392,1882,206992,4152,16.92,99318
176,9915858,593776,150767529,22411772,19,19528,24517,275705,22990356,1882,206992,4152,8.72,99318
177,9919883,597166,151727685,22428559,19,19528,24517,277678,23022887,1882,206992,4152,0.93,99318
178,10018219,600573,152462023,22623703,19,19528,24517,279045,23223954,1882,206992,4152,14.15,99318
179,10042775,603266,153378319,22679807,19,19528,24517,280796,23292694,1882,206992,4152,3.56,99318
